# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,1
4000,0,0,2
5000,0,0,2
6000,0,0,2
7000,0,0,3
8000,0,0,3
9000,0,0,4
10000,0,0,4
11000,0,0,4
12000,0,0,4
13000,0,0,5
14000,0,0,5
15000,0,0,5
16000,0,0,6
17000,0,0,6
18000,0,0,6
19000,0,0,7
20000,0,0,7
21000,0,0,8
22000,0,0,9
23000,0,0,9
24000,0,0,10
25000,0,0,10
26000,0,0,10
27000,0,0,12
28000,0,1,12
29000,0,1,13
30000,0,1,16
31000,0,1,16
32000,0,1,17
33000,0,1,19
34000,0,1,19
35000,0,1,20
36000,0,2,20
37000,0,2,21
38000,0,2,21
39000,0,2,21
40000,0,2,22
41000,0,2,23
42000,0,2,23
43000,0,2,23
44000,0,2,23
45000,0,2,23
46000,0,2,23
47000,0,2,23
48000,0,2,23
49000,0,3,25
50000,1,3,26
51000,1,3,28
52000,1,3,29
53000,1,3,30
54000,1,3,32
55000,1,3,32
56000,1,3,33
57000,1,3,35
58000,1,3,35
59000,1,3,37
60000,1,3,39
61000,1,3,41
62000,1,3,42
63000,1,3,43
64000,1,4,44
65000,1,4,45
66000,1,4,45
67000,1,4,46
68000,1,4,48
69000,1,4,48
70000,1,4,49
71000,1,4,51
72000,1,4,53
73000,1,4,54
74000,1,4,54
75000,1,4,56
76000,1,4,57
77000,1,4,59
78000,1,4,59
79000,1,4,59
80000,1,4,60
81000,1,6,62
82000,1,6,62
83000,1,6,62
84000,1,6,63
85000,1,6,65
86000,1,6,66
87000,2,6,66
88000,2,6,67
89000,2,6,67
90000,2,7,69
91000,2,7,69
92000,2,7,69
93000,2,7,69
94000,2,7,69
95000,2,7,69
96000,3,7,70
97000,3,7,70
98000,3,7,71
99000,3,7,72
100000,3,7,72
101000,3,7,73
102000,3,7,73
103000,4,7,75
104000,4,7,75
105000,5,7,76
106000,5,7,77
107000,5,7,78
108000,5,7,78
109000,5,7,80
110000,5,7,81
111000,5,8,81
112000,5,8,83
113000,5,8,83
114000,5,8,83
115000,5,8,84
116000,5,8,84
117000,5,9,84
118000,5,9,85
119000,5,9,85
120000,5,9,86
121000,5,9,87
122000,5,9,87
123000,5,9,88
124000,5,9,90
125000,5,9,91
126000,5,9,92
127000,5,10,93
128000,5,10,94
129000,5,11,95
130000,5,11,97
131000,5,11,99
132000,5,11,100
133000,5,11,101
134000,5,11,102
135000,5,11,104
136000,5,12,104
137000,5,12,106
138000,5,12,106
139000,5,12,108
140000,5,12,108
141000,5,12,109
142000,5,12,111
143000,5,12,111
144000,5,12,111
145000,5,12,114
146000,5,12,114
147000,5,12,116
148000,5,12,116
149000,5,12,118
150000,5,12,120
151000,5,12,121
152000,5,12,122
153000,5,12,123
154000,5,14,126
155000,5,14,126
156000,6,14,126
157000,6,14,127
158000,6,14,127
159000,7,14,127
160000,7,14,128
161000,7,14,128
162000,8,14,130
163000,8,14,130
164000,8,14,131
165000,8,15,133
166000,8,15,134
167000,8,15,135
168000,8,15,136
169000,8,15,136
170000,8,15,137
171000,8,15,138
172000,8,15,139
173000,8,15,139
174000,8,15,140
175000,8,15,141
176000,8,16,141
177000,8,16,142
178000,8,16,145
179000,8,16,145
180000,8,16,146
181000,8,16,148
182000,8,16,149
183000,8,16,149
184000,8,16,151
185000,8,16,151
186000,8,16,153
187000,8,16,155
188000,8,16,155
189000,8,17,157
190000,8,17,157
191000,8,17,157
192000,8,17,157
193000,8,17,157
194000,8,17,157
195000,8,17,157
196000,8,17,158
197000,8,17,158
198000,8,17,158
199000,8,17,158
200000,8,17,159
201000,8,17,159
202000,8,17,159
203000,8,17,159
204000,8,17,159
205000,8,17,159
206000,8,17,159
207000,8,17,160
208000,8,17,160
209000,8,17,160
210000,8,17,162
211000,8,17,162
212000,8,17,162
213000,8,17,163
214000,8,17,163
215000,8,17,163
216000,8,17,164
217000,8,17,164
218000,8,17,164
219000,8,17,165
220000,8,17,166
221000,8,17,166
222000,8,17,167
223000,9,17,167
224000,9,17,167
225000,9,17,167
226000,9,17,167
227000,9,17,168
228000,9,17,168
229000,9,17,168
230000,9,17,169
231000,10,17,169
232000,10,17,169
233000,10,17,169
234000,11,17,169
235000,11,17,169
236000,12,17,170
237000,12,17,170
238000,12,17,170
239000,13,17,170
240000,13,17,170
241000,13,17,170
242000,13,17,170
243000,13,17,170
244000,13,17,171
245000,13,17,171
246000,13,17,171
247000,13,17,172
248000,13,17,172
249000,13,17,172
250000,13,17,172
251000,13,17,173
252000,13,17,173
253000,13,17,173
254000,13,17,174
255000,13,17,174
256000,14,17,174
257000,14,17,174
258000,14,17,175
259000,14,17,176
260000,14,17,176
261000,14,17,176
262000,14,17,177
263000,14,17,177
264000,15,17,178
265000,15,19,178
266000,15,19,179
267000,15,19,179
268000,15,19,179
269000,15,19,180
270000,15,19,181
271000,15,19,182
272000,16,19,184
273000,16,19,184
