# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,0,0,3
4000,0,0,3
5000,2,0,3
6000,3,1,3
7000,4,1,4
8000,4,1,6
9000,4,2,7
10000,4,3,7
11000,4,3,8
12000,5,3,8
13000,6,3,9
14000,7,4,10
15000,9,4,11
16000,10,4,11
17000,10,4,13
18000,10,4,13
19000,10,4,14
20000,10,4,15
21000,11,4,15
22000,11,4,16
23000,11,4,20
24000,11,4,20
25000,12,4,20
26000,12,4,21
27000,12,4,22
28000,13,4,22
29000,13,5,24
30000,14,6,24
31000,14,6,24
32000,14,6,25
33000,14,6,26
34000,14,6,27
35000,14,7,27
36000,14,7,27
37000,14,7,28
38000,14,7,28
39000,14,7,29
40000,14,7,30
41000,14,7,30
42000,14,7,31
43000,15,8,32
44000,15,8,33
45000,15,8,34
46000,16,9,35
47000,18,9,35
48000,18,9,36
49000,18,9,38
50000,19,9,39
51000,19,10,40
52000,19,11,40
53000,19,11,40
54000,19,11,40
55000,20,12,41
56000,21,12,43
57000,21,12,45
58000,22,12,46
59000,23,12,47
60000,23,13,47
61000,23,13,48
62000,24,13,48
63000,24,13,51
64000,25,13,51
65000,25,13,54
66000,26,14,54
67000,26,14,54
68000,26,14,54
69000,27,14,56
70000,27,15,58
71000,27,15,58
72000,27,16,59
73000,27,17,59
74000,27,17,59
75000,27,17,60
76000,27,18,61
77000,28,20,61
78000,28,20,61
79000,28,20,61
80000,28,20,61
81000,28,20,62
82000,28,20,63
83000,30,21,63
84000,30,21,63
85000,30,21,65
86000,32,21,65
87000,32,22,66
88000,32,22,66
89000,33,22,67
90000,33,23,69
91000,33,23,70
92000,34,23,71
93000,34,23,71
94000,34,24,72
95000,34,24,73
96000,34,24,75
97000,34,24,76
98000,34,25,76
99000,34,25,77
100000,35,25,77
