# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,1,0,2
5000,2,1,2
6000,2,1,3
7000,2,1,3
8000,4,1,5
9000,5,1,5
10000,6,2,6
11000,6,3,7
12000,6,4,7
13000,6,4,7
14000,6,4,7
15000,6,4,9
16000,6,4,11
17000,6,4,12
18000,6,4,13
19000,7,4,15
20000,7,4,15
21000,10,4,17
22000,10,5,17
23000,10,5,18
24000,10,5,20
25000,12,5,20
26000,12,6,21
27000,12,7,23
28000,12,7,24
29000,12,7,30
30000,12,7,30
31000,12,7,31
32000,12,7,33
33000,12,7,36
34000,13,8,36
35000,14,9,36
36000,15,9,36
37000,15,9,36
38000,15,9,39
39000,15,9,39
40000,15,10,39
41000,17,10,39
42000,17,10,39
43000,17,10,39
44000,17,10,39
45000,17,10,39
46000,18,12,40
47000,19,13,41
48000,19,13,43
49000,19,13,44
50000,19,13,45
51000,20,13,45
52000,20,13,46
53000,20,13,48
54000,20,13,49
55000,21,13,49
56000,21,13,51
57000,21,13,52
58000,21,13,52
59000,21,15,52
60000,21,15,53
61000,21,15,53
62000,21,17,55
63000,21,17,55
64000,22,17,55
65000,23,17,56
66000,23,19,58
67000,23,19,58
68000,24,19,58
69000,24,19,58
70000,24,19,62
71000,24,20,62
72000,24,20,63
73000,24,20,66
74000,24,21,66
75000,24,21,66
76000,24,22,68
77000,25,23,68
78000,25,23,70
79000,26,23,71
80000,26,23,72
81000,26,23,72
82000,26,23,74
83000,26,23,74
84000,26,23,74
85000,26,23,75
86000,26,23,78
87000,27,23,78
88000,27,23,79
89000,27,23,80
90000,27,23,81
91000,27,23,82
92000,27,23,83
93000,28,23,87
94000,28,24,89
95000,28,24,90
96000,28,24,93
97000,28,24,94
98000,28,24,95
99000,28,24,97
100000,29,24,97
