# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,3
4000,0,1,5
5000,0,1,6
6000,0,1,7
7000,0,1,8
8000,0,2,9
9000,0,2,9
10000,0,2,9
11000,0,2,10
12000,0,2,12
13000,0,3,13
14000,0,3,14
15000,0,3,14
16000,0,4,14
17000,0,4,16
18000,0,4,16
19000,0,4,17
20000,0,4,19
21000,0,5,20
22000,0,5,20
23000,0,5,20
24000,0,5,20
25000,1,6,20
26000,1,6,21
27000,1,6,21
28000,1,6,23
29000,1,7,23
30000,1,7,23
31000,1,7,24
32000,1,7,25
33000,2,8,26
34000,2,8,27
35000,2,8,28
36000,2,8,28
37000,3,9,29
38000,3,9,30
39000,3,10,34
40000,3,10,35
41000,3,10,35
42000,4,11,38
43000,4,11,41
44000,4,11,42
45000,4,12,44
46000,4,12,44
47000,4,12,45
48000,4,12,46
49000,4,13,47
50000,4,13,48
51000,4,14,49
52000,4,14,49
53000,4,14,49
54000,4,15,51
55000,4,15,52
56000,4,15,54
57000,4,16,55
58000,4,16,58
59000,4,17,58
60000,4,17,59
61000,4,18,62
62000,4,18,62
63000,4,18,64
64000,5,19,66
65000,5,19,67
66000,6,19,67
67000,6,19,67
68000,6,19,68
69000,6,19,69
70000,6,19,70
71000,6,19,70
72000,8,19,70
73000,8,19,71
74000,8,19,71
75000,8,19,72
76000,8,19,73
77000,8,19,74
78000,8,19,75
79000,8,19,75
80000,8,19,75
81000,8,19,77
82000,8,19,78
83000,9,20,78
84000,10,20,79
85000,10,20,80
86000,10,20,82
87000,10,22,82
88000,10,22,82
89000,10,22,83
90000,10,23,88
91000,10,23,89
92000,10,24,90
93000,10,24,91
94000,10,25,92
95000,10,25,93
96000,10,27,93
97000,10,27,94
98000,10,28,94
99000,10,29,95
100000,10,29,96
