# clock,collected_food
1000,0,
2000,2,
3000,3,
4000,5,
5000,5,
6000,6,
7000,7,
8000,9,
9000,15,
10000,15,
11000,18,
12000,18,
13000,20,
14000,21,
15000,22,
16000,24,
17000,27,
18000,32,
19000,33,
20000,33,
21000,37,
22000,39,
23000,41,
24000,43,
25000,45,
26000,47,
27000,48,
28000,49,
29000,51,
30000,51,
31000,52,
32000,54,
33000,56,
34000,57,
35000,60,
36000,62,
37000,65,
38000,66,
39000,68,
40000,69,
41000,71,
42000,72,
43000,74,
44000,75,
45000,76,
46000,76,
47000,76,
48000,77,
49000,79,
50000,81,
51000,82,
52000,84,
53000,84,
54000,87,
55000,89,
56000,91,
57000,93,
58000,93,
59000,94,
60000,95,
61000,95,
62000,96,
63000,100,
64000,103,
65000,105,
66000,107,
67000,109,
68000,111,
69000,111,
70000,111,
71000,112,
72000,113,
73000,113,
74000,115,
75000,115,
76000,116,
77000,119,
78000,121,
79000,125,
80000,127,
81000,131,
82000,132,
83000,133,
84000,134,
85000,137,
86000,138,
87000,139,
88000,140,
89000,141,
90000,143,
91000,146,
92000,149,
93000,151,
94000,155,
95000,155,
96000,155,
97000,156,
98000,157,
99000,160,
100000,162,
