# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,1,0,0
5000,1,0,0
6000,1,0,0
7000,1,0,0
8000,1,0,0
9000,2,0,0
10000,2,0,0
11000,2,0,0
12000,3,0,0
13000,5,0,0
14000,6,0,0
15000,7,0,0
16000,7,0,0
17000,7,0,0
18000,9,0,0
19000,10,0,0
20000,10,0,0
21000,10,0,0
22000,11,0,0
23000,12,0,0
24000,13,0,0
25000,13,0,0
26000,14,0,0
27000,15,0,0
28000,15,0,0
29000,17,0,0
30000,19,0,0
31000,19,0,0
32000,19,0,0
33000,20,0,0
34000,20,0,0
35000,20,0,0
36000,21,0,0
37000,21,0,0
38000,21,0,0
39000,22,0,0
40000,23,0,0
41000,23,0,0
42000,23,0,0
43000,24,0,0
44000,25,0,0
45000,25,0,0
46000,26,0,0
47000,27,0,0
48000,27,0,0
49000,29,0,0
50000,30,0,0
51000,30,0,0
52000,30,0,0
53000,31,0,0
54000,31,0,0
55000,31,0,0
56000,32,0,0
57000,33,0,0
58000,33,0,0
59000,33,0,0
60000,34,0,0
61000,35,0,0
62000,35,0,0
63000,35,0,0
64000,37,0,0
65000,37,0,0
66000,38,0,0
67000,38,0,0
68000,39,0,0
69000,39,0,0
70000,40,0,0
71000,42,0,0
72000,42,0,0
73000,42,0,0
74000,43,0,0
75000,44,0,0
76000,44,0,0
77000,44,0,0
78000,45,0,0
79000,46,0,0
80000,47,0,0
81000,48,0,0
82000,49,0,0
83000,49,0,0
84000,50,0,0
85000,51,0,0
86000,51,0,0
87000,51,0,0
88000,51,0,0
89000,51,0,0
90000,51,0,0
91000,51,0,0
92000,51,0,0
93000,53,0,0
94000,53,0,0
95000,53,0,0
96000,53,0,0
97000,55,0,0
98000,56,0,0
99000,56,0,0
100000,57,0,0
101000,57,0,0
102000,57,0,0
103000,58,0,0
104000,58,0,0
105000,58,0,0
106000,59,0,0
107000,59,0,0
108000,60,0,0
109000,60,0,0
110000,60,0,0
111000,62,0,0
112000,65,0,0
113000,65,0,0
114000,66,0,0
115000,67,0,0
116000,68,0,0
117000,68,0,0
118000,69,0,0
119000,69,0,0
120000,70,0,0
121000,70,0,0
122000,72,0,0
123000,73,0,0
124000,73,0,0
125000,73,0,0
126000,75,0,0
127000,76,0,0
128000,76,0,0
129000,76,0,0
130000,77,0,0
131000,77,0,0
132000,78,0,0
133000,78,0,0
134000,78,0,0
135000,80,0,0
136000,81,0,0
137000,81,0,0
138000,82,0,0
139000,82,0,0
140000,83,0,0
141000,83,0,0
142000,84,0,0
143000,84,0,0
144000,84,0,0
145000,85,0,0
146000,87,0,0
147000,88,0,0
148000,88,0,0
149000,90,0,0
150000,90,0,0
151000,90,0,0
152000,91,0,0
153000,91,0,0
154000,92,0,0
155000,92,0,0
156000,92,0,0
157000,94,0,0
158000,95,0,0
159000,96,0,0
160000,96,0,0
161000,96,0,0
162000,97,0,0
163000,97,0,0
164000,97,0,0
165000,98,0,0
166000,99,0,0
167000,100,0,0
168000,100,0,0
169000,100,0,0
170000,102,0,0
171000,102,0,0
172000,103,0,0
173000,104,0,0
174000,104,0,0
175000,104,0,0
176000,104,0,0
177000,107,0,0
178000,108,0,0
179000,108,0,0
180000,109,0,0
181000,110,0,0
182000,111,0,0
183000,111,0,0
184000,111,0,0
185000,111,0,0
186000,111,0,0
187000,112,0,0
188000,113,0,0
189000,114,0,0
190000,114,0,0
191000,114,0,0
192000,114,0,0
193000,114,0,0
194000,115,0,0
195000,115,0,0
196000,117,0,0
197000,117,0,0
198000,118,0,0
199000,119,0,0
200000,119,0,0
201000,120,0,0
202000,120,0,0
203000,120,0,0
204000,120,0,0
205000,121,0,0
206000,121,0,0
207000,121,0,0
208000,121,0,0
209000,121,0,0
210000,121,0,0
211000,121,0,0
212000,121,0,0
213000,122,0,0
214000,122,0,0
215000,122,0,0
216000,122,0,0
217000,123,0,0
218000,123,0,0
219000,123,0,0
220000,123,0,0
221000,124,0,0
222000,125,0,0
223000,125,0,0
224000,126,0,0
225000,126,0,0
226000,126,0,0
227000,127,0,0
228000,127,0,0
229000,128,0,0
230000,128,0,0
231000,129,0,0
232000,129,0,0
233000,129,0,0
234000,129,0,0
235000,129,0,0
236000,129,0,0
237000,129,0,0
238000,129,0,0
239000,129,0,0
240000,130,0,0
241000,131,0,0
242000,131,0,0
243000,131,0,0
244000,131,0,0
245000,132,0,0
246000,133,0,0
247000,134,0,0
248000,135,0,0
249000,135,0,0
250000,135,0,0
251000,137,0,0
252000,137,0,0
253000,137,0,0
254000,137,0,0
255000,137,0,0
256000,138,0,0
257000,138,0,0
258000,139,0,0
259000,140,0,0
260000,140,0,0
261000,140,0,0
262000,141,0,0
263000,142,0,0
264000,143,0,0
265000,143,0,0
266000,143,0,0
267000,143,0,0
268000,144,0,0
269000,144,0,0
270000,145,0,0
271000,146,0,0
272000,147,0,0
273000,147,0,0
