# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,0,0,2
4000,0,0,2
5000,0,0,3
6000,1,0,3
7000,2,0,3
8000,2,0,3
9000,4,0,5
10000,5,0,6
11000,6,0,7
12000,8,0,7
13000,8,0,7
14000,8,0,8
15000,9,0,8
16000,9,0,8
17000,10,0,10
18000,10,0,12
19000,11,0,13
20000,11,0,13
21000,12,0,15
22000,12,0,15
23000,14,0,16
24000,14,1,17
25000,15,1,19
26000,15,1,20
27000,17,1,21
28000,18,2,22
29000,18,2,22
30000,19,3,22
31000,19,3,23
32000,19,3,24
33000,20,4,25
34000,21,4,25
35000,23,4,25
36000,23,4,27
37000,25,5,30
38000,25,6,30
39000,27,6,30
40000,27,6,30
41000,28,6,31
42000,28,6,32
43000,29,7,33
44000,29,8,33
45000,30,8,34
46000,30,8,35
47000,31,8,36
48000,32,10,36
49000,33,10,36
50000,34,10,36
51000,35,10,36
52000,35,10,36
53000,36,12,36
54000,37,12,36
55000,37,12,36
56000,38,12,38
57000,38,13,38
58000,38,14,39
59000,39,14,39
60000,40,14,39
61000,41,14,39
62000,42,15,40
63000,43,15,40
64000,44,15,40
65000,45,16,41
66000,46,16,41
67000,46,17,41
68000,47,17,42
69000,48,17,42
70000,49,17,44
71000,49,18,44
72000,50,19,44
73000,51,19,44
74000,51,19,44
75000,52,19,45
76000,53,20,47
77000,53,20,47
78000,54,20,47
79000,54,20,49
80000,54,21,49
81000,55,22,50
82000,56,22,51
83000,56,22,51
84000,57,22,51
85000,58,23,53
86000,60,23,55
87000,60,24,55
88000,61,24,55
89000,62,24,56
90000,62,25,56
91000,63,25,56
92000,64,26,56
93000,64,26,56
94000,65,26,57
95000,65,27,58
96000,66,27,58
97000,66,28,59
98000,66,28,60
99000,67,28,60
100000,68,29,61
