# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,1
4000,0,0,1
5000,0,0,2
6000,0,0,2
7000,0,0,4
8000,0,0,4
9000,0,0,4
10000,0,0,6
11000,0,0,6
12000,0,0,7
13000,0,0,8
14000,0,0,8
15000,0,0,9
16000,0,0,10
17000,0,0,12
18000,0,0,12
19000,0,0,13
20000,0,1,14
21000,0,1,15
22000,0,1,16
23000,0,1,16
24000,0,1,18
25000,0,1,20
26000,0,1,22
27000,0,1,23
28000,0,2,24
29000,0,3,25
30000,0,3,26
31000,0,3,28
32000,0,3,31
33000,0,4,32
34000,0,4,33
35000,0,4,36
36000,0,4,38
37000,0,4,38
38000,0,4,38
39000,0,5,40
40000,0,5,42
41000,0,5,43
42000,0,5,44
43000,0,5,46
44000,0,5,47
45000,0,5,47
46000,0,5,48
47000,0,5,48
48000,0,5,50
49000,0,5,50
50000,0,5,51
51000,0,5,52
52000,0,5,54
53000,0,6,56
54000,0,6,58
55000,0,6,58
56000,0,6,61
57000,0,6,63
58000,0,7,64
59000,0,7,65
60000,0,7,66
61000,0,7,69
62000,0,7,69
63000,0,7,69
64000,0,8,70
65000,0,8,72
66000,0,8,73
67000,0,8,75
68000,0,8,76
69000,0,8,77
70000,0,8,79
71000,0,8,79
72000,0,8,79
73000,0,8,79
74000,0,8,80
75000,0,8,80
76000,0,8,80
77000,0,8,80
78000,0,8,80
79000,0,8,82
80000,0,9,82
81000,0,9,85
82000,0,9,85
83000,0,9,85
84000,0,9,86
85000,0,9,86
86000,0,9,88
87000,0,9,88
88000,0,9,90
89000,0,9,90
90000,0,9,90
91000,0,9,91
92000,0,10,91
93000,0,10,91
94000,0,10,92
95000,0,11,95
96000,0,11,95
97000,0,11,95
98000,0,11,97
99000,0,11,98
100000,0,12,99
101000,0,12,99
102000,0,12,99
103000,0,12,99
104000,0,12,99
105000,0,12,100
106000,0,12,102
107000,0,12,102
108000,0,12,102
109000,0,12,103
110000,0,12,103
111000,0,12,104
112000,0,12,104
113000,0,12,104
114000,0,13,104
115000,0,13,105
116000,0,13,105
117000,0,13,106
118000,0,13,106
119000,0,13,106
120000,0,13,106
121000,0,13,106
122000,0,13,106
123000,0,13,106
124000,0,13,106
125000,0,13,107
126000,0,13,107
127000,0,13,107
128000,0,14,108
129000,0,14,110
130000,0,15,110
131000,0,15,111
132000,0,15,111
133000,0,15,111
134000,0,15,111
135000,0,15,113
136000,0,15,113
137000,0,15,113
138000,0,15,113
139000,0,15,114
140000,0,15,114
141000,0,15,114
142000,0,15,114
143000,0,15,115
144000,0,15,116
145000,0,15,117
146000,0,15,117
147000,0,15,119
148000,0,16,121
149000,0,16,123
150000,0,16,126
151000,0,16,126
152000,0,16,126
153000,0,16,127
154000,0,16,127
155000,0,16,127
156000,0,16,128
157000,0,17,128
158000,0,17,128
159000,0,17,128
160000,0,17,128
161000,0,17,128
162000,0,17,128
163000,0,17,129
164000,0,17,129
165000,0,17,129
166000,0,17,129
167000,0,17,129
168000,0,18,130
169000,0,18,131
170000,0,18,131
171000,0,18,131
172000,0,18,131
173000,0,18,131
174000,0,18,131
175000,0,18,131
176000,0,18,131
177000,0,19,132
178000,0,19,136
179000,0,19,136
180000,0,19,137
181000,0,19,138
182000,0,20,138
183000,0,20,138
184000,0,20,139
185000,0,20,139
186000,0,20,140
187000,0,20,140
188000,0,20,140
189000,0,20,140
190000,0,20,140
191000,0,20,140
192000,0,20,140
193000,0,20,140
194000,0,20,140
195000,0,20,140
196000,0,20,140
197000,0,20,140
198000,0,20,140
199000,0,20,140
200000,0,21,142
201000,0,21,142
202000,0,21,143
203000,0,21,143
204000,0,21,143
205000,0,21,143
206000,0,21,143
207000,0,21,143
208000,0,21,143
209000,0,21,143
210000,0,21,143
211000,0,21,143
212000,0,21,143
213000,0,21,144
214000,0,22,144
215000,0,22,145
216000,0,22,149
217000,0,22,151
218000,0,22,151
219000,0,22,152
220000,0,22,152
221000,0,22,154
222000,0,23,154
223000,0,23,154
224000,0,23,155
225000,0,23,155
226000,0,23,155
227000,0,23,156
228000,0,23,156
229000,0,23,156
230000,0,23,156
231000,0,23,158
232000,0,23,158
233000,0,23,159
234000,0,23,160
235000,0,23,160
236000,0,23,160
237000,0,23,161
238000,0,23,161
239000,0,23,161
240000,0,23,161
241000,0,23,163
242000,0,25,165
243000,0,25,165
244000,0,25,165
245000,0,25,165
246000,0,25,166
247000,0,25,168
248000,0,25,168
249000,0,25,168
250000,0,25,168
251000,0,25,170
252000,0,25,171
253000,0,25,171
254000,0,25,172
255000,0,25,172
256000,0,25,172
257000,0,25,172
258000,0,25,172
259000,0,25,172
260000,0,25,172
261000,0,25,172
262000,0,25,174
263000,0,25,174
264000,0,25,175
265000,0,25,175
266000,0,25,175
267000,0,25,175
268000,0,25,176
269000,0,25,178
270000,0,25,178
271000,0,25,178
272000,0,25,178
273000,0,25,178
