# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,2
3000,0,0,4
4000,0,0,4
5000,0,0,6
6000,0,0,7
7000,0,0,7
8000,0,0,7
9000,0,0,8
10000,0,0,9
11000,0,0,9
12000,0,0,11
13000,0,0,11
14000,0,0,12
15000,0,0,12
16000,0,0,12
17000,0,1,13
18000,0,1,14
19000,0,1,14
20000,0,2,16
21000,0,2,18
22000,0,2,19
23000,0,2,21
24000,0,2,22
25000,0,2,24
26000,0,3,24
27000,0,3,24
28000,0,3,24
29000,0,4,24
30000,0,4,24
31000,0,4,24
32000,0,4,24
33000,0,4,24
34000,0,4,24
35000,0,4,24
36000,0,4,24
37000,0,6,27
38000,0,6,28
39000,0,6,28
40000,0,6,29
41000,0,6,29
42000,0,6,29
43000,0,6,29
44000,0,6,30
45000,0,6,30
46000,0,6,30
47000,0,8,31
48000,0,8,31
49000,0,8,31
50000,0,8,33
51000,0,8,33
52000,0,8,34
53000,0,8,35
54000,0,8,35
55000,0,8,35
56000,0,8,36
57000,0,8,36
58000,0,8,37
59000,0,8,37
60000,0,9,38
61000,0,9,39
62000,0,9,42
63000,0,9,42
64000,0,9,43
65000,0,10,43
66000,0,11,44
67000,0,11,45
68000,0,12,46
69000,0,12,47
70000,0,12,47
71000,0,12,47
72000,0,12,47
73000,0,12,47
74000,0,12,47
75000,0,12,47
76000,0,12,47
77000,0,12,47
78000,0,12,47
79000,0,12,47
80000,0,12,49
81000,0,13,50
82000,0,13,51
83000,0,13,51
84000,0,13,51
85000,0,14,51
86000,0,14,52
87000,0,14,52
88000,0,14,52
89000,0,14,52
90000,0,15,53
91000,0,15,54
92000,0,15,54
93000,0,16,55
94000,0,16,56
95000,0,16,56
96000,0,16,57
97000,0,16,58
98000,0,16,59
99000,0,16,59
100000,0,16,59
101000,0,17,60
102000,0,17,61
103000,0,17,61
104000,0,17,61
105000,0,17,61
106000,0,17,61
107000,0,18,61
108000,0,18,62
109000,0,18,62
110000,0,18,62
111000,0,18,62
112000,0,18,62
113000,0,18,62
114000,0,18,62
115000,0,18,62
116000,0,18,62
117000,0,20,62
118000,0,20,64
119000,0,20,65
120000,0,21,65
121000,0,21,69
122000,0,21,70
123000,0,21,70
124000,0,21,71
125000,0,21,71
126000,0,22,71
127000,0,22,72
128000,0,22,73
129000,0,22,73
130000,0,22,74
