# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,0,0,1
4000,0,0,2
5000,0,0,2
6000,0,0,2
7000,0,0,2
8000,0,0,2
9000,0,0,2
10000,0,0,2
11000,0,0,2
12000,0,0,2
13000,0,0,2
14000,0,0,2
15000,0,0,2
16000,0,0,2
17000,0,1,2
18000,0,2,2
19000,0,3,3
20000,0,3,3
21000,0,3,5
22000,0,3,6
23000,0,4,7
24000,0,4,7
25000,0,4,9
26000,0,4,9
27000,0,4,9
28000,0,4,9
29000,0,4,9
30000,0,4,9
31000,0,4,9
32000,0,4,9
33000,0,4,9
34000,0,4,9
35000,0,6,9
36000,0,7,10
37000,0,7,10
38000,0,7,13
39000,0,7,13
40000,0,7,13
41000,0,7,15
42000,0,7,18
43000,0,7,19
44000,0,7,19
45000,0,7,21
46000,0,7,21
47000,0,8,21
48000,0,8,21
49000,0,8,21
50000,0,8,21
51000,0,8,21
52000,0,8,21
53000,0,9,21
54000,0,9,21
55000,0,9,21
56000,0,10,21
57000,0,10,22
58000,0,11,25
59000,0,11,25
60000,0,11,25
61000,0,11,27
62000,0,11,28
63000,0,11,29
64000,0,11,29
65000,0,11,29
66000,0,11,29
67000,0,11,29
68000,0,11,29
69000,0,11,29
70000,0,11,29
71000,0,11,29
72000,0,12,29
73000,0,13,30
74000,0,14,32
75000,0,15,33
76000,0,15,34
77000,0,15,36
78000,0,15,37
79000,0,15,37
80000,0,15,37
81000,0,15,38
82000,0,15,38
83000,0,15,38
84000,0,15,38
85000,0,15,38
86000,0,15,38
87000,0,15,38
88000,0,16,38
89000,0,16,38
90000,0,16,38
91000,0,17,38
92000,0,17,40
93000,0,18,41
94000,0,19,41
95000,0,19,42
96000,0,19,43
97000,0,19,44
98000,0,19,44
99000,0,19,44
100000,0,19,44
101000,0,19,45
102000,0,19,45
103000,0,19,45
104000,0,19,47
105000,0,19,47
106000,0,19,47
107000,0,20,47
108000,0,20,48
109000,0,20,48
110000,0,20,49
111000,0,20,51
112000,0,21,53
113000,0,21,54
114000,0,21,54
115000,0,22,55
116000,0,22,57
117000,0,22,58
118000,0,22,58
119000,0,22,58
120000,0,22,59
121000,0,22,59
122000,0,22,59
123000,0,22,60
124000,0,22,62
125000,0,22,62
126000,0,22,62
127000,0,23,62
128000,0,23,62
129000,0,23,62
130000,0,24,62
131000,0,25,63
132000,0,25,63
133000,0,25,63
134000,0,25,64
135000,0,25,64
136000,0,25,65
137000,0,25,65
138000,0,25,65
139000,0,25,65
140000,0,25,65
141000,0,26,65
142000,0,26,66
143000,0,26,66
144000,0,26,66
145000,0,26,66
146000,0,26,66
147000,0,27,66
148000,0,28,66
149000,0,28,66
150000,0,28,66
151000,0,28,66
152000,0,28,66
153000,0,29,66
154000,0,29,66
155000,0,29,67
156000,0,29,67
157000,0,29,67
158000,0,29,67
159000,0,30,68
160000,0,30,68
161000,0,30,68
162000,0,30,68
163000,0,30,68
164000,0,31,69
165000,0,31,69
166000,0,31,69
167000,0,31,69
168000,0,32,69
169000,0,32,69
170000,0,32,69
171000,0,32,69
172000,0,32,69
173000,0,33,70
174000,0,33,71
175000,0,33,71
176000,0,33,71
177000,0,33,71
178000,0,34,72
179000,0,34,73
180000,0,34,73
181000,0,34,73
182000,0,34,74
183000,0,34,74
184000,0,34,74
185000,0,34,74
186000,0,35,74
187000,0,35,75
188000,0,35,75
189000,0,35,75
190000,0,35,75
191000,0,36,75
192000,0,36,75
193000,0,36,75
194000,0,37,75
195000,0,37,76
196000,0,38,77
197000,0,38,77
198000,0,38,78
199000,0,38,79
200000,0,38,80
201000,0,38,80
202000,0,38,80
203000,0,38,80
204000,0,39,80
205000,0,39,81
206000,0,39,81
207000,0,39,81
208000,0,39,82
209000,0,39,82
210000,0,39,82
211000,0,40,83
212000,0,40,84
213000,0,40,86
214000,0,40,87
215000,0,40,88
216000,0,40,88
217000,0,41,89
218000,0,41,89
219000,0,41,89
220000,0,42,89
221000,0,42,89
222000,0,43,90
223000,0,43,92
224000,0,43,93
225000,0,43,94
226000,0,43,95
227000,0,43,96
228000,0,43,98
229000,0,43,98
230000,0,43,98
231000,0,43,98
232000,0,43,98
233000,0,43,98
234000,0,44,99
235000,0,44,100
236000,0,44,100
237000,0,45,101
238000,0,45,101
239000,0,45,101
240000,0,45,101
241000,0,46,101
242000,0,46,101
243000,0,46,102
244000,0,46,102
245000,0,46,104
246000,0,46,104
247000,0,47,106
248000,0,47,106
249000,0,47,108
250000,0,47,110
251000,0,47,112
252000,0,47,112
253000,0,47,113
254000,0,47,113
255000,0,47,113
256000,0,48,113
257000,0,48,113
258000,0,49,116
259000,0,49,116
260000,0,49,118
261000,0,49,119
262000,0,49,120
263000,0,49,120
264000,0,50,120
265000,0,50,121
266000,0,50,121
267000,0,50,121
268000,0,51,122
269000,0,51,124
270000,0,51,124
271000,0,51,125
272000,0,51,127
273000,0,51,128
274000,0,51,128
275000,0,51,128
276000,0,51,128
277000,0,51,128
278000,0,52,128
279000,0,52,128
280000,0,52,129
281000,0,52,130
282000,0,52,130
283000,0,52,130
284000,0,52,130
285000,0,52,130
286000,0,53,131
287000,0,54,131
288000,0,54,131
289000,0,54,131
290000,0,54,131
291000,0,54,132
292000,0,55,132
293000,0,55,133
294000,0,55,134
295000,0,55,134
296000,0,55,135
297000,0,55,135
298000,0,55,136
299000,0,56,136
300000,0,56,136
301000,0,56,137
302000,0,56,137
303000,0,56,137
304000,0,56,137
305000,0,56,137
306000,0,56,138
307000,0,56,138
308000,0,56,138
309000,0,56,138
310000,0,57,138
311000,0,57,138
312000,0,58,138
313000,0,59,139
314000,0,59,140
315000,0,59,142
316000,0,59,144
317000,0,59,144
318000,0,59,146
319000,0,59,147
320000,0,59,147
321000,0,59,147
322000,0,59,148
323000,0,59,148
324000,0,59,149
325000,0,59,150
326000,0,59,151
327000,0,59,151
328000,0,60,153
329000,0,60,153
330000,0,60,153
331000,0,62,153
332000,0,62,153
333000,0,62,153
334000,0,62,155
335000,0,62,156
336000,0,62,156
337000,0,62,156
338000,0,63,156
339000,0,63,157
340000,0,63,158
341000,0,63,160
342000,0,63,160
343000,0,63,160
344000,0,63,160
345000,0,63,160
346000,0,63,160
347000,0,63,160
348000,0,63,160
349000,0,64,161
350000,0,65,163
351000,0,65,165
352000,0,65,166
353000,0,65,166
354000,0,65,166
355000,0,65,166
356000,0,66,166
