# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,0,0,1
5000,0,0,1
6000,0,0,1
7000,0,0,3
8000,0,0,3
9000,0,0,4
10000,0,0,4
11000,0,0,6
12000,0,0,7
13000,0,0,8
14000,0,0,8
15000,0,0,9
16000,0,0,10
17000,0,0,12
18000,0,0,14
19000,0,1,14
20000,0,1,16
21000,0,2,17
22000,0,2,19
23000,0,2,21
24000,0,2,21
25000,0,2,22
26000,0,2,22
27000,0,2,23
28000,0,2,24
29000,0,2,25
30000,0,3,26
31000,0,3,27
32000,0,3,28
33000,0,3,29
34000,0,3,29
35000,0,3,29
36000,0,3,31
37000,0,3,32
38000,0,3,32
39000,0,4,33
40000,0,4,34
41000,0,4,34
42000,0,4,34
43000,0,4,34
44000,0,4,34
45000,0,4,34
46000,0,4,34
47000,0,4,36
48000,0,4,36
49000,0,4,37
50000,0,4,40
51000,0,4,41
52000,0,4,42
53000,0,4,44
54000,0,4,44
55000,0,4,45
56000,0,4,46
57000,0,4,46
58000,0,4,48
59000,0,4,50
60000,0,5,50
61000,0,5,52
62000,0,5,53
63000,0,5,54
64000,0,5,56
65000,0,5,56
66000,0,5,57
67000,0,5,58
68000,0,6,59
69000,0,6,59
70000,0,6,59
71000,0,6,60
72000,0,6,60
73000,0,6,63
74000,0,6,64
75000,0,6,64
76000,0,6,68
77000,0,6,69
78000,0,6,71
79000,0,6,71
80000,0,6,72
81000,0,6,74
82000,0,6,74
83000,0,6,75
84000,0,6,76
85000,0,6,77
86000,0,6,79
87000,0,7,81
88000,0,7,83
89000,0,7,83
90000,0,7,85
91000,0,7,86
92000,0,7,87
93000,0,7,87
94000,0,8,88
95000,0,9,90
96000,0,9,92
97000,0,9,92
98000,0,9,92
99000,0,9,93
100000,0,9,93
101000,0,9,94
102000,0,9,95
103000,0,9,96
104000,0,9,97
105000,0,9,97
106000,0,9,100
107000,0,9,100
108000,0,9,100
109000,0,9,101
110000,0,9,102
111000,0,9,103
112000,0,9,103
113000,0,9,103
114000,0,9,104
115000,0,9,105
116000,0,10,107
117000,0,10,107
118000,0,10,108
119000,0,10,108
120000,0,11,110
121000,0,11,112
122000,0,11,112
123000,0,11,114
124000,0,11,115
125000,0,11,116
126000,0,11,119
127000,0,11,119
128000,0,11,120
129000,0,12,120
130000,0,12,123
131000,0,12,125
132000,0,12,125
133000,0,13,126
134000,0,13,127
135000,0,13,129
136000,0,13,130
137000,0,14,131
138000,0,14,131
139000,0,14,131
140000,0,14,132
141000,0,14,132
142000,0,14,132
143000,0,14,133
144000,0,14,134
145000,0,14,136
146000,0,14,137
147000,0,14,139
148000,0,14,139
149000,0,14,141
150000,0,14,142
151000,0,14,143
152000,0,14,144
153000,0,14,146
154000,0,14,147
155000,0,14,149
156000,0,14,150
157000,0,14,152
158000,0,15,154
159000,0,15,155
160000,0,15,156
161000,0,15,158
162000,0,15,159
163000,0,15,160
164000,0,16,160
165000,0,16,162
166000,0,16,164
167000,0,16,164
168000,0,16,164
169000,0,16,165
170000,0,17,166
171000,0,17,166
172000,0,17,166
173000,0,17,168
174000,0,17,168
175000,0,17,168
176000,0,17,170
177000,0,17,171
178000,0,17,171
179000,0,17,171
180000,0,17,173
181000,0,17,173
182000,0,17,173
183000,0,17,173
184000,0,17,175
185000,0,17,175
186000,0,17,176
187000,0,17,177
188000,0,17,178
189000,0,17,178
190000,0,18,178
191000,0,19,179
192000,0,19,179
193000,0,19,179
194000,0,19,180
195000,0,19,181
196000,0,19,181
197000,0,19,182
198000,0,19,183
199000,0,19,184
200000,0,19,184
201000,0,19,184
202000,0,19,184
203000,0,19,184
204000,0,19,184
205000,0,19,184
206000,0,19,184
207000,0,19,185
208000,0,19,185
209000,0,19,185
210000,0,19,186
211000,0,19,186
212000,0,20,186
213000,0,20,186
214000,0,20,187
215000,0,20,187
216000,0,20,188
217000,0,20,188
218000,0,20,188
219000,0,20,188
220000,0,20,190
221000,0,20,190
222000,0,21,192
223000,0,21,192
224000,0,21,192
225000,0,21,192
226000,0,21,193
227000,0,21,193
228000,0,21,193
229000,0,21,193
230000,0,21,194
231000,0,21,194
232000,0,21,194
233000,0,21,194
234000,0,21,194
235000,0,21,195
236000,0,21,195
237000,0,21,195
238000,0,21,195
239000,0,21,195
240000,0,21,196
241000,0,21,196
242000,0,21,196
243000,0,21,196
244000,0,21,196
245000,0,21,196
246000,0,21,196
247000,0,21,196
248000,0,21,196
249000,0,21,196
250000,0,21,197
251000,0,21,198
252000,0,21,198
253000,0,21,198
254000,0,21,199
255000,0,21,200
256000,0,21,201
257000,0,21,201
258000,0,21,201
259000,0,21,203
260000,0,21,203
261000,0,21,203
262000,0,21,204
263000,0,21,206
264000,0,21,206
265000,0,21,207
266000,0,21,207
267000,0,22,207
268000,0,23,208
269000,0,23,209
270000,0,23,211
271000,0,23,211
272000,0,23,212
273000,0,23,213
