# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,1,0,0
4000,1,0,0
5000,1,0,0
6000,2,0,0
7000,2,0,0
8000,3,0,0
9000,5,0,0
10000,6,0,0
11000,6,0,0
12000,6,0,0
13000,6,0,0
14000,6,0,0
15000,7,0,0
16000,7,0,0
17000,7,0,0
18000,7,0,0
19000,8,0,0
20000,9,0,0
21000,11,0,0
22000,11,0,0
23000,12,0,0
24000,13,0,0
25000,13,0,0
26000,13,0,0
27000,14,0,0
28000,16,0,0
29000,16,0,0
30000,17,0,0
31000,17,0,0
32000,18,0,0
33000,18,0,0
34000,19,0,0
35000,19,0,0
36000,20,0,0
37000,20,0,0
38000,21,0,0
39000,22,0,0
40000,22,0,0
41000,23,0,0
42000,23,0,0
43000,23,0,0
44000,23,0,0
45000,24,0,0
46000,24,0,0
47000,25,0,0
48000,26,0,0
49000,27,0,0
50000,27,0,0
51000,27,0,0
52000,29,0,0
53000,29,0,0
54000,30,0,0
55000,30,0,0
56000,30,0,0
57000,30,0,0
58000,30,0,0
59000,30,0,0
60000,30,0,0
61000,30,0,0
62000,30,0,0
63000,30,0,0
64000,31,0,0
65000,31,0,0
66000,31,0,0
67000,32,0,0
68000,32,0,0
69000,33,0,0
70000,33,0,0
71000,33,0,0
72000,33,0,0
73000,33,0,0
74000,34,0,0
75000,34,0,0
76000,34,0,0
77000,34,0,0
78000,34,0,0
79000,35,0,0
80000,35,0,0
81000,35,0,0
82000,37,0,0
83000,37,0,0
84000,38,0,0
85000,39,0,0
86000,40,0,0
87000,41,0,0
88000,41,0,0
89000,42,0,0
90000,43,0,0
91000,43,0,0
92000,43,0,0
93000,43,0,0
94000,43,0,0
95000,44,0,0
96000,45,0,0
97000,45,0,0
98000,45,0,0
99000,45,0,0
100000,47,0,0
101000,47,0,0
102000,47,0,0
103000,47,0,0
104000,47,0,0
105000,48,0,0
106000,48,0,0
107000,49,0,0
108000,50,0,0
109000,50,0,0
110000,51,0,0
111000,51,0,0
112000,52,0,0
113000,53,0,0
114000,54,0,0
115000,54,0,0
116000,54,0,0
117000,55,0,0
118000,55,0,0
119000,56,0,0
120000,57,0,0
121000,58,0,0
122000,58,0,0
123000,58,0,0
124000,58,0,0
125000,59,0,0
126000,59,0,0
127000,60,0,0
128000,61,0,0
129000,62,0,0
130000,62,0,0
131000,63,0,0
132000,63,0,0
133000,63,0,0
134000,65,0,0
135000,65,0,0
136000,65,0,0
137000,67,0,0
138000,67,0,0
139000,67,0,0
140000,69,0,0
141000,70,0,0
142000,70,0,0
143000,70,0,0
144000,70,0,0
145000,70,0,0
146000,72,0,0
147000,72,0,0
148000,72,0,0
149000,73,0,0
150000,73,0,0
151000,73,0,0
152000,74,0,0
153000,74,0,0
154000,75,0,0
155000,76,0,0
156000,77,0,0
157000,78,0,0
158000,78,0,0
159000,78,0,0
160000,80,0,0
161000,80,0,0
162000,82,0,0
163000,82,0,0
164000,83,0,0
165000,84,0,0
166000,85,0,0
167000,85,0,0
168000,85,0,0
169000,85,0,0
170000,86,0,0
171000,87,0,0
172000,87,0,0
173000,87,0,0
174000,87,0,0
175000,87,0,0
176000,87,0,0
177000,89,0,0
178000,90,0,0
179000,90,0,0
180000,91,0,0
181000,93,0,0
182000,93,0,0
183000,93,0,0
184000,93,0,0
185000,95,0,0
186000,95,0,0
187000,95,0,0
188000,96,0,0
189000,97,0,0
190000,99,0,0
191000,100,0,0
192000,100,0,0
193000,101,0,0
194000,101,0,0
195000,103,0,0
196000,104,0,0
197000,104,0,0
198000,104,0,0
199000,104,0,0
200000,105,0,0
201000,106,0,0
202000,107,0,0
203000,107,0,0
204000,108,0,0
205000,108,0,0
206000,108,0,0
207000,110,0,0
208000,110,0,0
209000,110,0,0
210000,111,0,0
211000,111,0,0
212000,111,0,0
213000,112,0,0
214000,112,0,0
215000,112,0,0
216000,112,0,0
217000,112,0,0
218000,114,0,0
219000,114,0,0
220000,115,0,0
221000,116,0,0
222000,117,0,0
223000,119,0,0
224000,120,0,0
225000,120,0,0
226000,121,0,0
227000,122,0,0
228000,123,0,0
229000,123,0,0
230000,123,0,0
231000,124,0,0
232000,124,0,0
233000,124,0,0
234000,124,0,0
235000,124,0,0
236000,124,0,0
237000,124,0,0
238000,126,0,0
239000,128,0,0
240000,128,0,0
241000,128,0,0
242000,128,0,0
243000,129,0,0
244000,130,0,0
245000,130,0,0
246000,130,0,0
247000,130,0,0
248000,130,0,0
249000,130,0,0
250000,130,0,0
251000,130,0,0
252000,132,0,0
253000,132,0,0
254000,132,0,0
255000,132,0,0
256000,133,0,0
257000,133,0,0
258000,134,0,0
259000,134,0,0
260000,134,0,0
261000,134,0,0
262000,134,0,0
263000,135,0,0
264000,136,0,0
265000,137,0,0
266000,137,0,0
267000,139,0,0
268000,139,0,0
269000,140,0,0
270000,142,0,0
271000,143,0,0
272000,143,0,0
273000,143,0,0
