# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,1
4000,0,0,3
5000,0,0,3
6000,0,0,4
7000,0,0,6
8000,0,0,6
9000,0,0,7
10000,0,0,7
11000,0,0,7
12000,0,0,7
13000,0,0,7
14000,0,0,7
15000,0,0,7
16000,0,0,7
17000,0,1,7
18000,0,2,7
19000,0,2,8
20000,0,2,8
21000,0,2,8
22000,0,2,10
23000,0,2,10
24000,0,2,10
25000,0,2,11
26000,0,3,11
27000,0,3,11
28000,0,3,12
29000,0,3,13
30000,0,3,14
31000,0,4,14
32000,0,4,14
33000,0,4,15
34000,0,4,15
35000,0,4,15
36000,0,5,16
37000,0,5,16
38000,0,5,16
39000,0,6,16
40000,0,6,17
41000,0,6,17
42000,0,6,17
43000,0,7,17
44000,0,7,17
45000,0,7,18
46000,0,7,18
47000,0,7,19
48000,0,7,19
49000,0,7,19
50000,0,7,19
51000,0,8,19
52000,0,8,20
53000,0,8,20
54000,0,8,20
55000,0,9,21
56000,0,9,23
57000,0,9,24
58000,0,9,24
59000,0,9,24
60000,0,9,24
61000,0,9,24
62000,0,9,24
63000,0,10,24
64000,0,10,24
65000,0,10,25
66000,0,10,26
67000,0,11,27
68000,0,11,28
69000,0,11,28
70000,0,11,29
71000,0,11,29
72000,0,12,29
73000,0,12,31
74000,0,12,31
75000,0,12,32
76000,0,12,36
77000,0,12,36
78000,0,12,37
79000,0,12,38
80000,0,12,38
81000,0,12,40
82000,0,14,40
83000,0,14,41
84000,0,14,42
85000,0,14,43
86000,0,14,45
87000,0,15,46
88000,0,15,47
89000,0,15,47
90000,0,16,48
91000,0,16,48
92000,0,16,48
93000,0,16,48
94000,0,16,48
95000,0,16,48
96000,0,16,48
97000,0,16,49
98000,0,16,49
99000,0,16,50
100000,0,17,50
101000,0,18,51
102000,0,18,54
103000,0,18,55
104000,0,18,56
105000,0,18,57
106000,0,18,57
107000,0,18,57
108000,0,18,58
109000,0,18,58
110000,0,19,58
111000,0,19,58
112000,0,20,59
113000,0,20,60
114000,0,20,61
115000,0,20,62
116000,0,20,63
117000,0,20,63
118000,0,20,63
119000,0,21,64
120000,0,21,66
121000,0,21,66
122000,0,21,67
123000,0,22,67
124000,0,22,68
125000,0,22,70
126000,0,22,73
127000,0,22,73
128000,0,22,75
129000,0,22,76
130000,0,22,76
131000,0,22,76
132000,0,23,76
133000,0,24,76
134000,0,24,77
135000,0,24,77
136000,0,24,77
137000,0,24,77
138000,0,24,78
139000,0,25,79
140000,0,25,83
141000,0,25,84
142000,0,25,85
143000,0,25,86
144000,0,25,86
145000,0,25,86
146000,0,25,88
147000,0,25,88
148000,0,25,90
149000,0,25,92
150000,0,25,92
151000,0,25,92
152000,0,26,93
153000,0,26,95
154000,0,26,96
155000,0,26,97
156000,0,26,97
157000,0,26,97
158000,0,26,99
159000,0,26,99
160000,0,27,99
161000,0,27,100
162000,0,29,101
163000,0,29,101
164000,0,29,103
165000,0,29,104
166000,0,29,105
167000,0,29,106
168000,0,29,106
169000,0,29,106
170000,0,29,106
171000,0,29,106
172000,0,29,106
173000,0,29,106
174000,0,29,106
175000,0,29,106
176000,0,29,106
177000,0,29,106
178000,0,30,107
179000,0,30,107
180000,0,30,109
181000,0,30,110
182000,0,31,110
183000,0,31,111
184000,0,31,111
185000,0,31,111
186000,0,32,111
187000,0,32,112
188000,0,32,112
189000,0,32,112
190000,0,33,113
191000,0,33,115
192000,0,33,116
193000,0,33,119
194000,0,33,119
195000,0,33,120
196000,0,34,121
197000,0,34,122
198000,0,34,122
199000,0,34,124
200000,0,34,124
201000,0,34,124
202000,0,34,125
203000,0,34,125
204000,0,34,125
205000,0,34,125
206000,0,36,125
207000,0,36,127
208000,0,36,127
209000,0,36,129
210000,0,36,130
211000,0,37,131
212000,0,37,132
213000,0,37,132
214000,0,37,133
215000,0,37,133
216000,0,37,133
217000,0,37,133
218000,0,37,134
219000,0,37,134
220000,0,37,134
221000,0,37,134
222000,0,38,134
223000,0,39,135
224000,0,40,135
225000,0,40,135
226000,0,40,135
227000,0,40,136
228000,0,40,138
229000,0,40,138
230000,0,40,139
231000,0,40,139
232000,0,40,140
233000,0,40,140
234000,0,40,140
235000,0,40,140
236000,0,40,140
237000,0,40,142
238000,0,41,144
239000,0,41,144
240000,0,41,144
241000,0,41,145
242000,0,41,146
243000,0,42,147
244000,0,43,147
245000,0,43,147
246000,0,43,149
247000,0,43,149
248000,0,43,149
249000,0,43,150
250000,0,43,150
251000,0,43,150
252000,0,43,150
253000,0,43,150
254000,0,43,150
255000,0,43,151
256000,0,44,151
257000,0,45,151
258000,0,45,154
259000,0,45,155
260000,0,45,156
261000,0,45,156
262000,0,45,156
263000,0,46,158
264000,0,46,158
265000,0,46,159
266000,0,46,160
267000,0,46,161
268000,0,46,161
269000,0,46,162
270000,0,46,162
271000,0,46,163
272000,0,46,163
273000,0,46,164
