# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,1,0,0
3000,6,0,0
4000,9,0,0
5000,10,0,0
6000,14,0,0
7000,14,0,0
8000,14,0,0
9000,14,0,0
10000,15,0,0
11000,17,0,0
12000,21,0,0
13000,23,0,0
14000,24,0,0
15000,24,0,0
16000,27,0,0
17000,28,0,0
18000,32,0,0
19000,34,0,0
20000,38,0,0
21000,39,0,0
22000,40,0,0
23000,42,0,0
24000,44,0,0
25000,45,0,0
26000,48,0,0
27000,48,0,0
28000,49,0,0
29000,51,0,0
30000,54,0,0
31000,55,0,0
32000,58,0,0
33000,60,0,0
34000,62,0,0
35000,63,0,0
36000,64,0,0
37000,66,0,0
38000,69,0,0
39000,70,0,0
40000,72,0,0
41000,75,0,0
42000,75,0,0
43000,76,0,0
44000,77,0,0
45000,78,0,0
46000,81,0,0
47000,85,0,0
48000,86,0,0
49000,87,0,0
50000,90,0,0
51000,92,0,0
52000,93,0,0
53000,95,0,0
54000,97,0,0
55000,100,0,0
56000,104,0,0
57000,105,0,0
58000,108,0,0
59000,110,0,0
60000,112,0,0
61000,115,0,0
62000,116,0,0
63000,117,0,0
64000,118,0,0
65000,119,0,0
66000,120,0,0
67000,122,0,0
68000,122,0,0
69000,122,0,0
70000,123,0,0
71000,128,0,0
72000,128,0,0
73000,129,0,0
74000,130,0,0
75000,134,0,0
76000,138,0,0
77000,139,0,0
78000,140,0,0
79000,141,0,0
80000,142,0,0
81000,143,0,0
82000,144,0,0
83000,147,0,0
84000,148,0,0
85000,149,0,0
86000,151,0,0
87000,152,0,0
88000,156,0,0
89000,158,0,0
90000,160,0,0
91000,161,0,0
92000,164,0,0
93000,167,0,0
94000,169,0,0
95000,169,0,0
96000,171,0,0
97000,172,0,0
98000,175,0,0
99000,176,0,0
100000,179,0,0
101000,181,0,0
102000,182,0,0
103000,183,0,0
104000,187,0,0
105000,189,0,0
106000,193,0,0
107000,193,0,0
108000,199,0,0
109000,200,0,0
110000,202,0,0
111000,202,0,0
112000,203,0,0
113000,206,0,0
114000,207,0,0
115000,210,0,0
116000,211,0,0
117000,214,0,0
118000,216,0,0
119000,218,0,0
120000,218,0,0
121000,218,0,0
122000,220,0,0
123000,222,0,0
124000,225,0,0
125000,227,0,0
126000,229,0,0
127000,232,0,0
128000,235,0,0
129000,235,0,0
130000,238,0,0
131000,240,0,0
132000,243,0,0
133000,244,0,0
134000,248,0,0
135000,249,0,0
136000,250,0,0
137000,252,0,0
138000,256,0,0
139000,258,0,0
140000,259,0,0
141000,261,0,0
142000,262,0,0
143000,264,0,0
144000,266,0,0
145000,269,0,0
146000,270,0,0
147000,273,0,0
148000,274,0,0
149000,275,0,0
150000,279,0,0
151000,282,0,0
152000,284,0,0
153000,286,0,0
154000,290,0,0
155000,291,0,0
156000,296,0,0
157000,298,0,0
158000,298,0,0
159000,300,0,0
160000,302,0,0
161000,305,0,0
162000,309,0,0
163000,310,0,0
164000,310,0,0
165000,313,0,0
166000,315,0,0
167000,318,0,0
168000,321,0,0
169000,323,0,0
170000,325,0,0
171000,326,0,0
172000,327,0,0
173000,328,0,0
174000,334,0,0
175000,334,0,0
176000,336,0,0
177000,339,0,0
178000,341,0,0
179000,343,0,0
180000,346,0,0
181000,346,0,0
182000,349,0,0
183000,351,0,0
184000,354,0,0
185000,355,0,0
186000,358,0,0
187000,361,0,0
188000,361,0,0
189000,364,0,0
190000,368,0,0
191000,372,0,0
192000,375,0,0
193000,376,0,0
194000,378,0,0
195000,379,0,0
196000,382,0,0
197000,383,0,0
198000,386,0,0
199000,388,0,0
200000,389,0,0
201000,390,0,0
202000,393,0,0
203000,395,0,0
204000,398,0,0
205000,401,0,0
206000,403,0,0
207000,404,0,0
208000,408,0,0
209000,410,0,0
210000,414,0,0
211000,414,0,0
212000,417,0,0
213000,422,0,0
214000,424,0,0
215000,426,0,0
216000,427,0,0
217000,429,0,0
218000,432,0,0
219000,432,0,0
220000,434,0,0
221000,436,0,0
222000,441,0,0
223000,441,0,0
224000,445,0,0
225000,447,0,0
226000,447,0,0
227000,448,0,0
228000,448,0,0
229000,452,0,0
230000,453,0,0
231000,455,0,0
232000,456,0,0
233000,458,0,0
234000,460,0,0
235000,462,0,0
236000,463,0,0
237000,466,0,0
238000,470,0,0
239000,470,0,0
240000,470,0,0
241000,473,0,0
242000,475,0,0
243000,477,0,0
244000,480,0,0
245000,483,0,0
246000,485,0,0
247000,487,0,0
248000,489,0,0
249000,489,0,0
250000,492,0,0
251000,495,0,0
252000,495,0,0
253000,498,0,0
254000,499,0,0
255000,501,0,0
256000,503,0,0
257000,505,0,0
258000,506,0,0
259000,506,0,0
260000,510,0,0
261000,511,0,0
262000,512,0,0
263000,515,0,0
264000,517,0,0
265000,519,0,0
266000,520,0,0
267000,523,0,0
268000,524,0,0
269000,526,0,0
270000,528,0,0
271000,528,0,0
272000,532,0,0
273000,532,0,0
274000,534,0,0
275000,536,0,0
276000,539,0,0
277000,543,0,0
278000,545,0,0
279000,548,0,0
280000,551,0,0
281000,552,0,0
282000,552,0,0
283000,555,0,0
284000,558,0,0
285000,561,0,0
286000,566,0,0
287000,567,0,0
288000,568,0,0
289000,571,0,0
290000,573,0,0
291000,577,0,0
292000,577,0,0
293000,577,0,0
294000,577,0,0
