# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,3
3000,0,0,5
4000,0,0,8
5000,0,0,11
6000,0,0,11
7000,0,0,11
8000,0,0,11
9000,0,0,11
10000,0,0,11
11000,0,0,11
12000,0,0,11
13000,0,0,11
14000,0,0,11
15000,0,0,11
16000,0,0,11
17000,0,2,11
18000,0,2,13
19000,0,3,14
20000,0,3,15
21000,0,4,16
22000,0,4,17
23000,0,4,18
24000,0,4,21
25000,0,4,21
26000,0,4,21
27000,0,4,22
28000,0,4,22
29000,0,4,24
30000,0,4,24
31000,0,4,25
32000,0,4,25
33000,0,4,26
34000,0,4,26
35000,0,4,26
36000,0,4,26
37000,0,4,26
38000,0,4,26
39000,0,6,26
40000,0,7,26
41000,0,7,26
42000,0,7,26
43000,0,7,27
44000,0,8,27
45000,0,8,29
46000,0,8,30
47000,0,8,31
48000,0,8,31
49000,0,8,33
50000,0,8,33
51000,0,8,34
52000,0,8,35
53000,0,8,35
54000,0,8,36
55000,0,8,37
56000,0,8,37
57000,0,9,37
58000,0,10,38
59000,0,10,39
60000,0,10,40
61000,0,10,41
62000,0,10,41
63000,0,12,41
64000,0,12,42
65000,0,12,44
66000,0,12,45
67000,0,12,46
68000,0,12,47
69000,0,12,47
70000,0,12,48
71000,0,12,50
72000,0,12,50
73000,0,12,50
74000,0,12,51
75000,0,12,51
76000,0,13,51
77000,0,13,51
78000,0,13,52
79000,0,13,53
80000,0,13,54
81000,0,13,57
82000,0,13,57
83000,0,14,59
84000,0,14,61
85000,0,14,64
86000,0,14,66
87000,0,14,68
88000,0,14,68
89000,0,14,69
90000,0,14,69
91000,0,14,70
92000,0,14,70
93000,0,14,71
94000,0,14,72
95000,0,14,72
96000,0,14,72
97000,0,14,74
98000,0,14,74
99000,0,14,74
100000,0,14,74
101000,0,15,75
102000,0,15,75
103000,0,16,75
104000,0,16,76
105000,0,16,78
106000,0,16,78
107000,0,16,79
108000,0,17,79
109000,0,17,79
110000,0,17,79
111000,0,17,79
112000,0,18,80
113000,0,18,81
114000,0,18,81
115000,0,18,81
116000,0,18,81
117000,0,18,82
118000,0,18,84
119000,0,18,84
120000,0,19,86
121000,0,20,86
122000,0,20,90
123000,0,20,93
124000,0,20,94
125000,0,20,96
126000,0,21,98
127000,0,21,100
