# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,2,0,0
3000,2,0,0
4000,4,0,0
5000,7,0,0
6000,12,0,0
7000,13,0,0
8000,14,0,0
9000,17,0,0
10000,18,0,0
11000,20,0,0
12000,22,0,0
13000,24,0,0
14000,25,0,0
15000,27,0,0
16000,28,0,0
17000,28,0,0
18000,31,0,0
19000,33,0,0
20000,38,0,0
21000,39,0,0
22000,42,0,0
23000,42,0,0
24000,44,0,0
25000,46,0,0
26000,46,0,0
27000,49,0,0
28000,52,0,0
29000,55,0,0
30000,55,0,0
31000,58,0,0
32000,58,0,0
33000,60,0,0
34000,62,0,0
35000,64,0,0
36000,66,0,0
37000,70,0,0
38000,71,0,0
39000,72,0,0
40000,77,0,0
41000,80,0,0
42000,81,0,0
43000,85,0,0
44000,85,0,0
45000,86,0,0
46000,87,0,0
47000,89,0,0
48000,91,0,0
49000,92,0,0
50000,94,0,0
51000,95,0,0
52000,98,0,0
53000,99,0,0
54000,102,0,0
55000,104,0,0
56000,106,0,0
57000,109,0,0
58000,109,0,0
59000,110,0,0
60000,111,0,0
61000,114,0,0
62000,117,0,0
63000,119,0,0
64000,121,0,0
65000,122,0,0
66000,124,0,0
67000,125,0,0
68000,128,0,0
69000,129,0,0
70000,133,0,0
71000,135,0,0
72000,139,0,0
73000,139,0,0
74000,141,0,0
75000,143,0,0
76000,144,0,0
77000,145,0,0
78000,146,0,0
79000,150,0,0
80000,151,0,0
81000,152,0,0
82000,156,0,0
83000,157,0,0
84000,157,0,0
85000,159,0,0
86000,161,0,0
87000,166,0,0
88000,169,0,0
89000,170,0,0
90000,171,0,0
91000,172,0,0
92000,173,0,0
93000,174,0,0
94000,176,0,0
95000,179,0,0
96000,180,0,0
97000,185,0,0
98000,187,0,0
99000,188,0,0
100000,191,0,0
101000,192,0,0
102000,194,0,0
103000,196,0,0
104000,197,0,0
105000,200,0,0
106000,202,0,0
107000,204,0,0
108000,207,0,0
109000,209,0,0
110000,209,0,0
111000,214,0,0
112000,215,0,0
113000,216,0,0
114000,217,0,0
115000,219,0,0
116000,220,0,0
117000,221,0,0
118000,223,0,0
119000,225,0,0
120000,228,0,0
121000,229,0,0
122000,232,0,0
123000,234,0,0
124000,237,0,0
125000,239,0,0
126000,239,0,0
127000,243,0,0
128000,243,0,0
129000,244,0,0
130000,247,0,0
131000,250,0,0
132000,253,0,0
133000,254,0,0
134000,255,0,0
135000,257,0,0
136000,259,0,0
137000,261,0,0
138000,264,0,0
139000,266,0,0
140000,269,0,0
141000,270,0,0
142000,272,0,0
143000,274,0,0
144000,278,0,0
145000,280,0,0
146000,280,0,0
147000,285,0,0
148000,285,0,0
149000,286,0,0
150000,289,0,0
151000,292,0,0
152000,297,0,0
153000,297,0,0
154000,297,0,0
155000,297,0,0
156000,300,0,0
157000,303,0,0
158000,304,0,0
159000,304,0,0
160000,308,0,0
161000,311,0,0
162000,313,0,0
163000,314,0,0
164000,318,0,0
165000,319,0,0
166000,321,0,0
167000,321,0,0
168000,322,0,0
169000,324,0,0
170000,327,0,0
171000,329,0,0
172000,332,0,0
173000,335,0,0
174000,336,0,0
175000,337,0,0
176000,339,0,0
177000,342,0,0
178000,343,0,0
179000,344,0,0
180000,346,0,0
181000,346,0,0
182000,348,0,0
183000,350,0,0
184000,352,0,0
185000,353,0,0
186000,355,0,0
187000,357,0,0
188000,359,0,0
189000,362,0,0
190000,365,0,0
191000,368,0,0
192000,370,0,0
193000,370,0,0
194000,372,0,0
195000,372,0,0
196000,373,0,0
197000,375,0,0
198000,377,0,0
199000,378,0,0
200000,382,0,0
