# clock,solitary,recruiter,recruitee
1000,0,0,1
2000,0,0,3
3000,0,0,4
4000,1,0,5
5000,2,0,7
6000,2,0,8
7000,3,1,10
8000,4,2,12
9000,5,2,14
10000,6,2,17
11000,7,2,19
12000,8,3,20
13000,9,4,24
14000,10,4,25
15000,12,4,25
16000,13,4,27
17000,13,5,27
18000,15,6,29
19000,16,6,30
20000,16,6,30
21000,17,7,31
22000,18,8,32
23000,19,8,34
24000,21,8,35
25000,21,9,38
26000,22,9,39
27000,25,9,42
28000,26,9,44
29000,28,9,44
30000,29,10,47
31000,29,11,49
32000,31,11,50
33000,32,11,52
34000,33,11,53
35000,34,12,53
36000,35,13,56
37000,36,13,57
38000,37,13,59
39000,38,14,60
40000,39,14,62
41000,39,14,65
42000,42,14,67
43000,42,15,67
44000,43,16,70
45000,44,16,73
46000,46,16,73
47000,46,16,75
48000,48,17,76
49000,49,17,77
50000,50,17,77
51000,52,17,78
52000,54,17,79
53000,54,18,80
54000,56,18,83
55000,56,18,83
56000,58,18,84
57000,59,18,84
58000,60,18,86
59000,60,19,87
60000,61,19,89
61000,64,19,90
62000,65,19,91
63000,65,19,94
64000,67,20,95
65000,68,20,96
66000,69,20,96
67000,71,21,97
68000,71,21,99
69000,72,22,102
70000,72,23,103
71000,74,23,104
72000,76,24,106
73000,76,24,110
74000,76,24,112
75000,76,25,113
76000,78,26,114
77000,79,26,117
78000,80,26,119
79000,83,26,120
80000,83,27,121
81000,84,28,123
82000,86,28,123
83000,86,28,127
84000,87,29,127
85000,88,30,129
86000,88,30,130
87000,89,30,130
88000,89,31,131
89000,91,32,132
90000,91,32,132
91000,93,32,132
92000,94,32,133
93000,95,33,133
94000,97,33,134
95000,98,34,134
96000,100,34,135
97000,102,36,137
98000,102,36,138
99000,104,36,139
100000,106,37,141
