# clock,solitary,recruiter,recruitee
1000,0,0,1
2000,2,0,4
3000,2,0,6
4000,3,1,7
5000,4,1,8
6000,6,1,8
7000,6,1,10
8000,8,2,12
9000,8,2,14
10000,9,2,18
11000,10,3,19
12000,11,3,21
13000,11,4,22
14000,13,4,25
15000,13,4,27
16000,14,5,27
17000,15,6,29
18000,16,6,31
19000,17,6,33
20000,18,7,35
21000,20,8,37
22000,21,8,38
23000,22,9,39
24000,23,10,40
25000,23,10,41
26000,24,10,43
27000,25,10,45
28000,25,12,46
29000,25,13,46
30000,27,13,51
31000,27,13,52
32000,29,13,53
33000,30,14,54
34000,31,15,55
35000,31,15,58
36000,31,16,59
37000,31,16,61
38000,32,17,62
39000,33,19,63
40000,33,19,64
41000,34,20,68
42000,35,20,69
43000,35,20,71
44000,36,22,73
45000,37,23,75
46000,38,23,76
47000,40,24,77
48000,40,24,79
49000,40,26,80
50000,42,27,80
51000,42,27,81
52000,42,27,83
53000,43,27,83
54000,44,27,86
55000,44,30,87
56000,44,30,87
57000,46,31,88
58000,47,31,89
59000,47,34,90
60000,47,34,92
61000,48,34,94
62000,50,35,96
63000,51,35,98
64000,51,36,98
65000,51,36,99
66000,53,36,99
67000,53,38,102
68000,53,38,104
69000,54,39,106
70000,55,39,106
71000,55,39,108
72000,57,41,109
73000,58,42,110
74000,58,43,113
75000,59,43,113
76000,60,44,113
77000,61,44,114
78000,62,46,115
79000,62,46,119
80000,63,46,120
81000,64,47,121
82000,65,48,123
83000,65,49,126
84000,67,49,127
85000,68,49,127
86000,69,49,128
87000,71,50,128
88000,71,51,130
89000,72,52,133
90000,72,52,134
91000,73,52,135
92000,75,52,135
93000,75,52,135
94000,76,53,136
95000,78,53,138
96000,78,53,138
97000,78,55,139
98000,79,55,140
99000,80,55,140
100000,80,55,141
