# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,2,0,1
3000,2,0,2
4000,3,0,3
5000,3,0,4
6000,3,0,7
7000,4,1,8
8000,5,1,9
9000,5,1,11
10000,6,1,12
11000,6,2,16
12000,7,3,17
13000,8,3,17
14000,8,3,19
15000,11,3,21
16000,12,3,22
17000,14,4,22
18000,15,5,24
19000,17,5,25
20000,18,5,28
21000,21,6,30
22000,21,7,31
23000,24,7,34
24000,25,8,34
25000,27,8,35
26000,28,9,37
27000,30,9,41
28000,32,10,42
29000,33,10,43
30000,34,11,45
31000,37,12,47
32000,38,12,48
33000,39,13,50
34000,40,13,51
35000,41,13,53
36000,42,14,55
37000,43,15,56
38000,45,15,56
39000,46,16,58
40000,48,16,60
41000,49,17,61
42000,50,17,64
43000,51,18,68
44000,52,20,69
45000,52,20,69
46000,55,20,72
47000,56,22,73
48000,57,22,75
49000,58,22,76
50000,60,22,77
51000,61,23,78
52000,62,24,79
53000,62,25,81
54000,66,25,81
55000,66,25,82
56000,67,26,86
57000,69,27,87
58000,70,27,88
59000,70,28,90
60000,72,28,93
61000,72,28,94
62000,74,29,95
63000,74,30,97
64000,75,31,99
65000,75,32,100
66000,77,32,102
67000,78,32,105
68000,79,32,108
69000,79,33,109
70000,81,34,111
71000,82,35,111
72000,83,35,113
73000,83,35,114
74000,85,36,115
75000,85,37,115
76000,86,38,116
77000,86,38,120
78000,87,38,124
79000,88,39,125
80000,90,39,126
81000,91,40,127
82000,92,40,129
83000,92,40,132
84000,93,41,132
85000,95,42,135
86000,96,43,136
87000,98,44,136
88000,98,44,140
89000,99,46,140
90000,100,46,141
91000,100,46,147
92000,100,48,148
93000,100,48,149
94000,100,48,150
95000,102,48,152
96000,102,50,154
97000,104,50,154
98000,104,51,157
99000,104,51,158
100000,104,51,160
