# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,1,0,1
3000,1,0,1
4000,2,0,3
5000,2,1,3
6000,3,3,3
7000,3,3,6
8000,3,3,7
9000,4,5,8
10000,4,5,8
11000,5,5,12
12000,5,6,13
13000,5,8,14
14000,6,8,15
15000,8,9,17
16000,8,9,18
17000,8,10,20
18000,8,10,22
19000,10,11,23
20000,11,12,24
21000,11,12,25
22000,13,12,28
23000,14,12,29
24000,14,14,29
25000,15,14,30
26000,16,14,31
27000,16,15,33
28000,17,15,34
29000,18,16,35
30000,19,17,36
31000,20,17,36
32000,21,17,36
33000,22,17,38
34000,22,18,39
35000,23,18,39
36000,24,19,39
37000,25,19,42
38000,27,19,42
39000,28,19,43
40000,30,19,46
41000,30,20,46
42000,31,22,47
43000,33,23,48
44000,33,23,48
45000,35,23,51
46000,36,23,51
47000,38,23,52
48000,39,24,52
49000,41,27,53
50000,42,27,53
51000,43,27,54
52000,43,27,55
53000,45,27,58
54000,45,30,58
55000,47,31,58
56000,49,31,59
57000,50,31,60
58000,50,31,62
59000,51,32,62
60000,53,33,63
61000,53,35,65
62000,55,35,67
63000,56,35,69
64000,56,35,69
65000,58,36,70
66000,59,38,71
67000,59,38,73
68000,60,39,73
69000,61,39,73
70000,63,39,73
71000,64,39,73
72000,64,40,75
73000,66,42,75
74000,67,42,76
75000,69,42,77
76000,70,43,77
77000,71,43,79
78000,71,44,81
79000,73,45,82
80000,75,45,82
81000,76,46,83
82000,78,47,84
83000,79,47,84
84000,80,47,85
85000,82,48,87
86000,82,49,89
87000,82,50,92
88000,83,50,92
89000,84,50,95
90000,84,52,98
91000,85,52,98
92000,85,53,100
93000,87,53,100
94000,88,53,101
95000,88,54,103
96000,90,54,104
97000,91,56,105
98000,92,57,105
99000,92,57,108
100000,94,58,108
