# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,0,0,0
5000,0,0,0
6000,0,0,0
7000,0,0,0
8000,0,0,1
9000,0,0,1
10000,0,0,2
11000,0,0,2
12000,0,0,2
13000,0,0,3
14000,0,0,4
15000,0,0,6
16000,0,0,6
17000,0,0,7
18000,0,0,9
19000,0,0,9
20000,0,0,10
21000,0,0,12
22000,0,0,12
23000,0,0,13
24000,0,0,14
25000,0,0,15
26000,0,0,15
27000,0,0,17
28000,0,1,18
29000,0,1,18
30000,0,2,18
31000,1,2,18
32000,1,2,18
33000,1,2,18
34000,1,2,18
35000,1,2,18
36000,1,2,18
37000,1,2,18
38000,1,2,18
39000,1,2,19
40000,1,3,19
41000,2,3,20
42000,2,3,20
43000,2,3,20
44000,2,3,22
45000,2,3,22
46000,2,3,23
47000,2,3,24
48000,2,3,25
49000,2,3,25
50000,2,3,27
51000,2,3,27
52000,2,3,28
53000,2,3,29
54000,2,3,30
55000,2,3,31
56000,2,3,32
57000,2,3,33
58000,2,3,34
59000,2,4,34
60000,2,4,35
61000,2,5,36
62000,2,5,37
63000,2,5,38
64000,2,5,39
65000,2,5,39
66000,2,6,40
67000,2,6,41
68000,2,6,41
69000,2,6,42
70000,2,6,43
71000,2,6,44
72000,2,6,44
73000,2,6,44
74000,2,6,45
75000,2,6,46
76000,2,6,46
77000,2,6,47
78000,2,6,48
79000,2,6,49
80000,2,6,50
81000,2,7,50
82000,2,8,52
83000,2,8,53
84000,2,8,55
85000,2,8,55
86000,2,8,56
87000,2,8,56
88000,2,8,57
89000,2,8,59
90000,2,8,60
91000,2,8,60
92000,2,9,60
93000,2,9,60
94000,2,9,61
95000,2,9,61
96000,2,10,62
97000,2,10,63
98000,2,10,64
99000,2,10,64
100000,3,10,64
101000,3,10,65
102000,3,10,66
103000,3,10,66
104000,3,11,68
105000,3,11,68
106000,3,11,70
107000,3,11,70
108000,3,11,71
109000,3,11,71
110000,3,11,73
111000,3,11,73
112000,3,11,73
113000,3,11,75
114000,3,11,76
115000,3,11,78
116000,3,12,78
117000,3,12,79
118000,3,12,80
119000,3,12,82
120000,3,12,83
121000,3,12,84
122000,3,12,85
123000,3,13,87
124000,3,14,87
125000,3,14,89
126000,3,15,91
127000,3,15,91
128000,3,15,92
129000,3,15,94
130000,3,15,94
131000,3,15,94
132000,3,15,96
133000,3,15,97
134000,3,15,97
135000,3,15,98
136000,3,16,98
137000,3,16,100
138000,3,16,100
139000,3,16,100
140000,3,16,101
141000,3,16,101
142000,3,16,101
143000,3,16,101
144000,3,16,102
145000,3,16,102
146000,3,16,102
147000,3,16,104
148000,3,17,104
149000,3,17,104
150000,3,17,104
151000,3,18,104
152000,3,19,104
153000,3,19,104
154000,3,19,104
155000,3,19,104
156000,3,19,105
157000,3,19,105
158000,3,19,105
159000,3,19,106
160000,3,19,106
161000,3,19,106
162000,3,19,106
163000,3,19,106
164000,3,19,107
165000,3,19,108
166000,3,19,109
167000,3,19,109
168000,3,19,111
169000,3,19,111
170000,3,19,111
171000,3,20,111
172000,3,20,112
173000,3,20,112
174000,3,20,112
175000,3,20,112
176000,3,21,112
177000,3,21,115
178000,3,21,116
179000,3,21,116
180000,3,21,118
181000,3,21,118
182000,3,21,118
183000,3,21,120
184000,3,21,120
185000,3,21,120
186000,3,21,120
187000,3,21,120
188000,3,21,120
189000,3,21,121
190000,3,22,122
191000,3,23,122
192000,3,23,122
193000,3,23,123
194000,3,23,125
195000,3,23,125
196000,3,23,126
197000,3,23,126
198000,3,23,126
199000,3,23,127
200000,3,23,128
201000,3,23,128
202000,3,24,129
203000,3,24,131
204000,3,24,132
205000,3,24,132
206000,3,24,133
207000,3,24,134
208000,3,24,135
209000,3,24,136
210000,3,24,138
211000,3,26,139
212000,3,26,140
213000,3,26,141
214000,3,26,142
215000,3,26,143
216000,3,26,143
217000,3,26,144
218000,3,26,145
219000,3,26,145
220000,3,26,146
221000,3,26,147
222000,3,27,149
223000,3,27,149
224000,3,27,150
225000,3,27,152
226000,4,27,152
227000,4,27,152
228000,4,27,153
229000,4,27,154
230000,4,28,155
231000,4,28,155
232000,4,28,156
233000,4,28,156
234000,4,28,157
235000,4,28,159
236000,4,28,159
237000,4,28,160
238000,4,28,162
239000,4,29,163
240000,4,29,163
241000,4,29,164
242000,4,30,165
243000,4,30,166
244000,4,30,167
245000,4,30,168
246000,4,30,168
247000,4,30,169
248000,4,30,170
249000,4,30,170
250000,4,30,172
251000,4,31,173
252000,4,31,174
253000,4,31,174
254000,4,31,174
255000,4,31,176
256000,4,31,177
257000,4,31,177
258000,4,31,177
259000,4,31,177
260000,4,31,177
261000,4,32,177
262000,4,32,177
263000,4,32,177
264000,4,32,178
265000,4,32,178
266000,4,32,179
267000,4,32,179
268000,4,32,180
269000,4,32,180
270000,4,33,180
271000,4,33,183
272000,4,33,184
273000,4,33,184
