# clock,collected_food
1000,0,
2000,0,
3000,3,
4000,4,
5000,6,
6000,9,
7000,10,
8000,12,
9000,15,
10000,16,
11000,19,
12000,21,
13000,25,
14000,27,
15000,29,
16000,32,
17000,35,
18000,35,
19000,36,
20000,41,
21000,41,
22000,43,
23000,46,
24000,49,
25000,52,
26000,55,
27000,56,
28000,61,
29000,63,
30000,66,
31000,69,
32000,71,
33000,75,
34000,78,
35000,80,
36000,82,
37000,86,
38000,88,
39000,88,
40000,92,
41000,94,
42000,94,
43000,96,
44000,100,
45000,102,
46000,104,
47000,104,
48000,109,
49000,110,
50000,112,
51000,115,
52000,118,
53000,120,
54000,121,
55000,126,
56000,128,
57000,130,
58000,131,
59000,133,
60000,134,
61000,137,
62000,138,
63000,140,
64000,142,
65000,145,
66000,148,
67000,150,
68000,151,
69000,155,
70000,158,
71000,159,
72000,160,
73000,162,
74000,166,
75000,167,
76000,168,
77000,168,
78000,172,
79000,173,
80000,174,
81000,177,
82000,178,
83000,181,
84000,182,
85000,185,
86000,188,
87000,189,
88000,191,
89000,194,
90000,195,
91000,197,
92000,198,
93000,201,
94000,203,
95000,206,
96000,208,
97000,209,
98000,210,
99000,213,
100000,214,
