# clock,collected_food
1000,0,
2000,0,
3000,1,
4000,1,
5000,3,
6000,4,
7000,7,
8000,7,
9000,10,
10000,13,
11000,15,
12000,17,
13000,22,
14000,23,
15000,25,
16000,29,
17000,30,
18000,33,
19000,35,
20000,39,
21000,41,
22000,43,
23000,44,
24000,47,
25000,49,
26000,51,
27000,53,
28000,55,
29000,60,
30000,61,
31000,63,
32000,65,
33000,67,
34000,68,
35000,68,
36000,69,
37000,71,
38000,74,
39000,75,
40000,77,
41000,80,
42000,84,
43000,85,
44000,87,
45000,90,
46000,92,
47000,96,
48000,97,
49000,101,
50000,103,
51000,107,
52000,110,
53000,111,
54000,114,
55000,115,
56000,119,
57000,121,
58000,124,
59000,124,
60000,127,
61000,128,
62000,132,
63000,133,
64000,136,
65000,138,
66000,138,
67000,140,
68000,141,
69000,143,
70000,145,
71000,147,
72000,150,
73000,151,
74000,153,
75000,156,
76000,158,
77000,160,
78000,162,
79000,165,
80000,169,
81000,171,
82000,173,
83000,173,
84000,177,
85000,179,
86000,180,
87000,183,
88000,184,
89000,187,
90000,188,
91000,192,
92000,194,
93000,195,
94000,197,
95000,200,
96000,201,
97000,203,
98000,206,
99000,206,
100000,208,
