# clock,collected_food
1000,0,
2000,1,
3000,4,
4000,4,
5000,8,
6000,8,
7000,10,
8000,12,
9000,14,
10000,16,
11000,17,
12000,18,
13000,20,
14000,22,
15000,24,
16000,25,
17000,25,
18000,26,
19000,30,
20000,31,
21000,35,
22000,37,
23000,38,
24000,39,
25000,39,
26000,41,
27000,43,
28000,43,
29000,45,
30000,45,
31000,47,
32000,48,
33000,49,
34000,51,
35000,54,
36000,55,
37000,56,
38000,59,
39000,60,
40000,62,
41000,66,
42000,68,
43000,72,
44000,74,
45000,80,
46000,81,
47000,87,
48000,89,
49000,94,
50000,97,
51000,98,
52000,100,
53000,101,
54000,102,
55000,104,
56000,104,
57000,105,
58000,108,
59000,109,
60000,110,
61000,113,
62000,113,
63000,116,
64000,119,
65000,120,
66000,123,
67000,123,
68000,124,
69000,126,
70000,128,
71000,129,
72000,131,
73000,133,
74000,135,
75000,136,
76000,141,
77000,141,
78000,143,
79000,145,
80000,146,
81000,147,
82000,148,
83000,150,
84000,150,
85000,152,
86000,152,
87000,154,
88000,154,
89000,156,
90000,158,
91000,160,
92000,162,
93000,165,
94000,166,
95000,169,
96000,171,
97000,173,
98000,176,
99000,180,
100000,184,
