# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,1,0,0
4000,2,0,0
5000,2,0,0
6000,3,0,0
7000,3,0,0
8000,4,0,0
9000,5,0,0
10000,5,0,0
11000,5,0,0
12000,6,0,0
13000,8,0,0
14000,8,0,0
15000,8,0,0
16000,8,0,0
17000,8,0,0
18000,10,0,0
19000,11,0,0
20000,12,0,0
21000,13,0,0
22000,14,0,0
23000,15,0,0
24000,16,0,0
25000,17,0,0
26000,18,0,0
27000,18,0,0
28000,19,0,0
29000,19,0,0
30000,20,0,0
31000,20,0,0
32000,20,0,0
33000,20,0,0
34000,21,0,0
35000,22,0,0
36000,22,0,0
37000,23,0,0
38000,24,0,0
39000,24,0,0
40000,25,0,0
41000,25,0,0
42000,26,0,0
43000,26,0,0
44000,26,0,0
45000,26,0,0
46000,26,0,0
47000,27,0,0
48000,29,0,0
49000,29,0,0
50000,30,0,0
51000,31,0,0
52000,31,0,0
53000,33,0,0
54000,33,0,0
55000,33,0,0
56000,35,0,0
57000,35,0,0
58000,35,0,0
59000,35,0,0
60000,36,0,0
61000,37,0,0
62000,37,0,0
63000,38,0,0
64000,38,0,0
65000,39,0,0
66000,39,0,0
67000,39,0,0
68000,41,0,0
69000,41,0,0
70000,42,0,0
71000,44,0,0
72000,45,0,0
73000,46,0,0
74000,46,0,0
75000,46,0,0
76000,47,0,0
77000,49,0,0
78000,49,0,0
79000,49,0,0
80000,49,0,0
81000,49,0,0
82000,52,0,0
83000,54,0,0
84000,54,0,0
85000,54,0,0
86000,57,0,0
87000,58,0,0
88000,59,0,0
89000,59,0,0
90000,60,0,0
91000,60,0,0
92000,60,0,0
93000,61,0,0
94000,62,0,0
95000,62,0,0
96000,62,0,0
97000,64,0,0
98000,65,0,0
99000,66,0,0
100000,67,0,0
101000,67,0,0
102000,70,0,0
103000,70,0,0
104000,70,0,0
105000,71,0,0
106000,72,0,0
107000,72,0,0
108000,72,0,0
109000,72,0,0
110000,72,0,0
111000,74,0,0
112000,74,0,0
113000,74,0,0
114000,76,0,0
115000,76,0,0
116000,77,0,0
117000,77,0,0
118000,78,0,0
119000,78,0,0
120000,78,0,0
121000,78,0,0
122000,80,0,0
123000,81,0,0
124000,81,0,0
125000,82,0,0
126000,82,0,0
127000,82,0,0
128000,84,0,0
129000,84,0,0
130000,84,0,0
131000,86,0,0
132000,86,0,0
133000,86,0,0
134000,86,0,0
135000,86,0,0
136000,86,0,0
137000,87,0,0
138000,89,0,0
139000,89,0,0
140000,89,0,0
141000,89,0,0
142000,89,0,0
143000,90,0,0
144000,91,0,0
145000,92,0,0
146000,92,0,0
147000,92,0,0
148000,92,0,0
149000,93,0,0
150000,94,0,0
151000,94,0,0
152000,94,0,0
153000,94,0,0
154000,94,0,0
155000,94,0,0
156000,95,0,0
157000,95,0,0
158000,95,0,0
159000,95,0,0
160000,96,0,0
161000,96,0,0
162000,96,0,0
163000,97,0,0
164000,98,0,0
165000,99,0,0
166000,100,0,0
167000,101,0,0
168000,101,0,0
169000,101,0,0
170000,102,0,0
171000,103,0,0
172000,103,0,0
173000,104,0,0
174000,104,0,0
175000,105,0,0
176000,105,0,0
177000,106,0,0
178000,106,0,0
179000,106,0,0
180000,107,0,0
181000,107,0,0
182000,108,0,0
183000,108,0,0
184000,108,0,0
185000,110,0,0
186000,110,0,0
187000,112,0,0
188000,112,0,0
189000,113,0,0
190000,114,0,0
191000,115,0,0
192000,116,0,0
193000,116,0,0
194000,116,0,0
195000,117,0,0
196000,118,0,0
197000,118,0,0
198000,119,0,0
199000,119,0,0
200000,119,0,0
201000,119,0,0
202000,120,0,0
203000,120,0,0
204000,122,0,0
205000,123,0,0
206000,124,0,0
207000,125,0,0
208000,125,0,0
209000,126,0,0
210000,127,0,0
211000,128,0,0
212000,128,0,0
213000,128,0,0
214000,130,0,0
215000,130,0,0
216000,131,0,0
217000,131,0,0
218000,133,0,0
219000,133,0,0
220000,134,0,0
221000,134,0,0
222000,136,0,0
223000,137,0,0
224000,137,0,0
225000,137,0,0
226000,138,0,0
227000,140,0,0
228000,140,0,0
229000,140,0,0
230000,141,0,0
231000,143,0,0
232000,144,0,0
233000,144,0,0
234000,145,0,0
235000,147,0,0
236000,148,0,0
237000,150,0,0
238000,150,0,0
239000,150,0,0
240000,152,0,0
241000,153,0,0
242000,154,0,0
243000,155,0,0
244000,156,0,0
245000,158,0,0
246000,159,0,0
247000,159,0,0
248000,159,0,0
249000,160,0,0
250000,161,0,0
251000,161,0,0
252000,163,0,0
253000,165,0,0
254000,165,0,0
255000,165,0,0
256000,165,0,0
257000,165,0,0
258000,165,0,0
259000,166,0,0
260000,167,0,0
261000,167,0,0
262000,168,0,0
263000,168,0,0
264000,168,0,0
265000,168,0,0
266000,169,0,0
267000,169,0,0
268000,170,0,0
269000,170,0,0
270000,170,0,0
271000,171,0,0
272000,171,0,0
273000,171,0,0
