# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,0,0,1
4000,0,0,1
5000,0,0,3
6000,0,0,3
7000,0,0,6
8000,0,0,6
9000,0,0,7
10000,0,0,8
11000,0,0,8
12000,0,0,9
13000,0,0,9
14000,0,0,9
15000,0,0,9
16000,0,0,9
17000,0,0,9
18000,0,2,9
19000,0,2,9
20000,0,2,9
21000,0,4,9
22000,0,4,10
23000,0,4,10
24000,0,4,11
25000,0,4,12
26000,0,4,14
27000,0,4,14
28000,0,4,16
29000,0,4,16
30000,0,4,17
31000,0,4,17
32000,0,4,17
33000,0,4,17
34000,0,4,17
35000,0,4,17
36000,0,4,17
37000,0,4,17
38000,0,6,17
39000,0,6,17
40000,0,7,18
41000,0,8,19
42000,0,8,22
43000,0,8,23
44000,0,8,26
45000,0,8,27
46000,0,8,28
47000,0,8,28
48000,0,8,30
49000,0,8,30
50000,0,8,31
51000,0,8,32
52000,0,8,32
53000,0,8,32
54000,0,8,33
55000,0,8,34
56000,0,9,35
57000,0,9,36
58000,0,9,36
59000,0,9,36
60000,0,9,37
61000,0,10,37
62000,0,10,38
63000,0,10,38
64000,0,11,38
65000,0,11,38
66000,0,11,38
67000,0,11,39
68000,0,11,40
69000,0,11,40
70000,0,11,40
71000,0,11,40
72000,0,11,40
73000,0,13,41
74000,0,13,42
75000,0,13,42
76000,0,13,44
77000,0,13,44
78000,0,13,45
79000,0,14,46
80000,0,14,46
81000,0,14,47
82000,0,15,48
83000,0,15,49
84000,0,15,49
85000,0,15,50
86000,0,15,50
87000,0,15,50
88000,0,15,50
89000,0,15,51
90000,0,16,51
91000,0,16,52
92000,0,17,52
93000,0,17,52
94000,0,17,53
95000,0,17,53
96000,0,17,55
97000,0,17,55
98000,0,17,55
99000,0,18,56
100000,0,18,56
101000,0,18,58
102000,0,18,58
103000,0,19,59
104000,0,19,60
105000,0,19,60
106000,0,19,60
107000,0,19,60
108000,0,19,60
109000,0,19,60
110000,0,19,60
111000,0,19,61
112000,0,20,62
113000,0,20,64
114000,0,20,65
115000,0,20,66
116000,0,20,67
117000,0,20,67
118000,0,20,67
119000,0,20,67
120000,0,20,67
121000,0,22,67
122000,0,22,68
123000,0,22,69
124000,0,22,69
125000,0,22,69
126000,0,22,69
127000,0,22,69
128000,0,22,70
129000,0,22,71
130000,0,23,72
131000,0,23,73
132000,0,24,73
133000,0,24,74
134000,0,24,74
135000,0,24,74
136000,0,24,74
137000,0,24,74
138000,0,24,74
139000,0,25,74
140000,0,25,74
141000,0,25,74
142000,0,26,74
143000,0,26,75
144000,0,26,77
145000,0,26,77
146000,0,26,77
147000,0,26,79
148000,0,26,80
149000,0,26,80
150000,0,26,81
151000,0,27,82
152000,0,27,84
153000,0,27,84
154000,0,27,86
155000,0,27,87
156000,0,27,88
157000,0,29,89
158000,0,29,90
159000,0,29,90
160000,0,29,90
161000,0,30,91
162000,0,30,92
163000,0,30,94
164000,0,30,94
165000,0,30,96
166000,0,30,96
167000,0,30,97
168000,0,30,97
169000,0,30,97
170000,0,30,97
171000,0,30,97
172000,0,30,97
173000,0,30,97
174000,0,30,97
175000,0,30,97
176000,0,30,97
177000,0,30,97
178000,0,31,98
179000,0,31,100
180000,0,32,101
181000,0,32,102
182000,0,32,102
183000,0,33,104
184000,0,34,105
185000,0,34,106
186000,0,34,108
187000,0,34,108
188000,0,34,109
189000,0,34,110
190000,0,34,110
191000,0,34,110
192000,0,34,111
193000,0,34,111
194000,0,34,111
195000,0,34,111
196000,0,34,111
197000,0,34,111
198000,0,34,111
199000,0,35,111
200000,0,36,111
201000,0,37,113
202000,0,37,114
203000,0,38,114
204000,0,38,114
205000,0,38,116
206000,0,38,116
207000,0,38,118
208000,0,38,119
209000,0,38,121
210000,0,38,122
211000,0,38,122
212000,0,38,122
213000,0,38,124
214000,0,38,124
215000,0,38,124
216000,0,38,125
217000,0,38,126
218000,0,39,127
219000,0,40,127
220000,0,40,129
221000,0,40,130
222000,0,40,130
223000,0,41,132
224000,0,41,132
225000,0,41,132
226000,0,41,132
227000,0,41,132
228000,0,41,133
229000,0,41,133
230000,0,41,133
231000,0,41,133
232000,0,41,133
233000,0,41,133
234000,0,41,133
235000,0,42,134
236000,0,42,135
237000,0,42,135
238000,0,43,135
239000,0,44,136
240000,0,45,137
241000,0,45,138
242000,0,45,138
243000,0,45,139
244000,0,45,140
245000,0,45,140
246000,0,45,141
247000,0,45,141
248000,0,45,142
249000,0,45,142
250000,0,45,142
251000,0,45,142
252000,0,45,142
253000,0,46,143
254000,0,46,143
255000,0,46,143
256000,0,46,144
257000,0,47,144
258000,0,47,145
259000,0,47,146
260000,0,48,147
261000,0,48,148
262000,0,48,148
263000,0,48,149
264000,0,48,149
265000,0,49,150
266000,0,49,150
267000,0,49,150
268000,0,49,150
269000,0,49,150
270000,0,49,150
271000,0,50,150
272000,0,50,151
273000,0,50,152
274000,0,50,152
275000,0,50,153
276000,0,50,154
277000,0,50,155
278000,0,51,155
279000,0,51,156
280000,0,51,156
281000,0,52,159
282000,0,52,159
283000,0,52,160
284000,0,52,160
285000,0,52,160
286000,0,52,160
287000,0,52,160
288000,0,52,162
289000,0,52,162
290000,0,52,162
291000,0,53,165
292000,0,53,166
293000,0,53,166
294000,0,53,166
295000,0,53,166
296000,0,53,166
297000,0,54,167
298000,0,54,168
299000,0,54,169
300000,0,54,170
301000,0,54,170
302000,0,54,170
303000,0,54,170
304000,0,54,170
305000,0,56,170
306000,0,56,170
307000,0,56,171
308000,0,56,172
309000,0,56,172
310000,0,56,173
311000,0,56,173
312000,0,56,173
313000,0,56,175
314000,0,56,175
315000,0,56,175
316000,0,58,176
317000,0,58,177
318000,0,58,179
319000,0,58,179
320000,0,58,179
321000,0,58,180
322000,0,58,182
323000,0,58,182
324000,0,58,182
325000,0,58,182
326000,0,59,185
327000,0,60,185
328000,0,60,186
329000,0,60,188
330000,0,60,188
331000,0,60,188
332000,0,60,188
333000,0,60,191
334000,0,60,191
335000,0,60,192
336000,0,61,192
337000,0,61,192
338000,0,61,193
339000,0,61,194
340000,0,62,194
341000,0,62,194
342000,0,62,194
343000,0,62,194
344000,0,62,194
345000,0,62,194
346000,0,62,194
347000,0,62,194
348000,0,62,194
349000,0,62,194
350000,0,62,194
351000,0,63,194
352000,0,65,194
353000,0,65,195
354000,0,65,197
355000,0,65,197
356000,0,65,198
