# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,1,0,0
4000,1,0,0
5000,1,0,0
6000,1,0,0
7000,1,0,0
8000,1,0,0
9000,2,0,0
10000,2,0,0
11000,2,0,0
12000,2,0,0
13000,2,0,0
14000,3,0,0
15000,3,0,0
16000,3,0,0
17000,4,0,0
18000,4,0,0
19000,4,0,0
20000,4,0,0
21000,4,0,0
22000,5,0,0
23000,5,0,0
24000,6,0,0
25000,6,0,0
26000,6,0,0
27000,6,0,0
28000,6,0,0
29000,6,0,0
30000,6,0,0
31000,6,0,0
32000,6,0,0
33000,6,0,0
34000,6,0,0
35000,7,0,0
36000,7,0,0
37000,9,0,0
38000,9,0,0
39000,9,0,0
40000,9,0,0
41000,9,0,0
42000,10,0,0
43000,11,0,0
44000,11,0,0
45000,11,0,0
46000,13,0,0
47000,13,0,0
48000,13,0,0
49000,13,0,0
50000,14,0,0
51000,14,0,0
52000,14,0,0
53000,15,0,0
54000,15,0,0
55000,16,0,0
56000,16,0,0
57000,17,0,0
58000,18,0,0
59000,18,0,0
60000,18,0,0
61000,19,0,0
62000,20,0,0
63000,20,0,0
64000,20,0,0
65000,21,0,0
66000,21,0,0
67000,21,0,0
68000,22,0,0
69000,23,0,0
70000,23,0,0
71000,23,0,0
72000,25,0,0
73000,25,0,0
74000,25,0,0
75000,25,0,0
76000,26,0,0
77000,26,0,0
78000,26,0,0
79000,27,0,0
80000,27,0,0
81000,28,0,0
82000,28,0,0
83000,29,0,0
84000,30,0,0
85000,31,0,0
86000,31,0,0
87000,31,0,0
88000,31,0,0
89000,31,0,0
90000,31,0,0
91000,31,0,0
92000,31,0,0
93000,31,0,0
94000,32,0,0
95000,32,0,0
96000,32,0,0
97000,33,0,0
98000,33,0,0
99000,33,0,0
100000,35,0,0
101000,35,0,0
102000,35,0,0
103000,35,0,0
104000,36,0,0
105000,36,0,0
106000,37,0,0
107000,37,0,0
108000,37,0,0
109000,37,0,0
110000,37,0,0
111000,37,0,0
112000,37,0,0
113000,38,0,0
114000,38,0,0
115000,38,0,0
116000,38,0,0
117000,38,0,0
118000,38,0,0
119000,39,0,0
120000,39,0,0
121000,40,0,0
122000,40,0,0
123000,41,0,0
124000,41,0,0
125000,41,0,0
126000,41,0,0
127000,41,0,0
128000,41,0,0
129000,41,0,0
130000,42,0,0
131000,42,0,0
132000,42,0,0
133000,43,0,0
134000,43,0,0
135000,44,0,0
136000,44,0,0
137000,44,0,0
138000,44,0,0
139000,45,0,0
140000,46,0,0
141000,47,0,0
142000,48,0,0
143000,49,0,0
144000,49,0,0
145000,49,0,0
146000,49,0,0
147000,49,0,0
148000,51,0,0
149000,51,0,0
150000,52,0,0
151000,52,0,0
152000,53,0,0
153000,53,0,0
154000,54,0,0
155000,54,0,0
156000,55,0,0
157000,55,0,0
158000,56,0,0
159000,56,0,0
160000,56,0,0
161000,57,0,0
162000,58,0,0
163000,58,0,0
164000,59,0,0
165000,59,0,0
166000,59,0,0
167000,59,0,0
168000,59,0,0
169000,59,0,0
170000,61,0,0
171000,62,0,0
172000,62,0,0
173000,62,0,0
174000,62,0,0
175000,63,0,0
176000,63,0,0
177000,63,0,0
178000,65,0,0
179000,65,0,0
180000,65,0,0
181000,66,0,0
182000,66,0,0
183000,66,0,0
184000,67,0,0
185000,67,0,0
186000,68,0,0
187000,68,0,0
188000,68,0,0
189000,70,0,0
190000,70,0,0
191000,70,0,0
192000,71,0,0
193000,71,0,0
194000,71,0,0
195000,72,0,0
196000,72,0,0
197000,72,0,0
198000,73,0,0
199000,73,0,0
200000,73,0,0
201000,73,0,0
202000,74,0,0
203000,75,0,0
204000,76,0,0
205000,76,0,0
206000,77,0,0
207000,77,0,0
208000,77,0,0
209000,78,0,0
210000,78,0,0
211000,78,0,0
212000,78,0,0
213000,79,0,0
214000,80,0,0
215000,80,0,0
216000,80,0,0
217000,80,0,0
218000,80,0,0
219000,80,0,0
220000,80,0,0
221000,81,0,0
222000,82,0,0
223000,82,0,0
224000,82,0,0
225000,82,0,0
226000,82,0,0
227000,83,0,0
228000,83,0,0
229000,83,0,0
230000,83,0,0
231000,83,0,0
232000,83,0,0
233000,83,0,0
234000,83,0,0
235000,84,0,0
236000,85,0,0
237000,85,0,0
238000,85,0,0
239000,85,0,0
240000,85,0,0
241000,85,0,0
242000,86,0,0
243000,87,0,0
244000,87,0,0
245000,87,0,0
246000,88,0,0
247000,88,0,0
248000,88,0,0
249000,88,0,0
250000,90,0,0
251000,91,0,0
252000,92,0,0
253000,92,0,0
254000,95,0,0
255000,95,0,0
256000,95,0,0
257000,96,0,0
258000,96,0,0
259000,98,0,0
260000,98,0,0
261000,98,0,0
262000,98,0,0
263000,98,0,0
264000,99,0,0
265000,99,0,0
266000,99,0,0
267000,99,0,0
268000,99,0,0
269000,100,0,0
270000,100,0,0
271000,100,0,0
272000,101,0,0
273000,101,0,0
