# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,1
4000,0,0,2
5000,0,0,6
6000,0,0,8
7000,0,0,9
8000,0,0,11
9000,0,0,11
10000,0,0,13
11000,0,0,13
12000,0,0,13
13000,0,0,13
14000,0,0,15
15000,0,0,16
16000,0,0,16
17000,0,1,16
18000,0,1,17
19000,0,1,17
20000,0,2,17
21000,0,4,18
22000,0,4,19
23000,0,4,19
24000,0,4,20
25000,0,4,23
26000,0,4,24
27000,0,4,26
28000,0,4,27
29000,0,4,27
30000,0,4,27
31000,0,4,27
32000,0,4,28
33000,0,4,28
34000,0,4,28
35000,0,4,28
36000,0,4,28
37000,0,5,29
38000,0,5,30
39000,0,5,30
40000,0,6,30
41000,0,6,31
42000,0,7,32
43000,0,7,33
44000,0,8,34
45000,0,8,35
46000,0,8,35
47000,0,8,35
48000,0,8,36
49000,0,8,36
50000,0,8,38
51000,0,8,38
52000,0,8,38
53000,0,8,38
54000,0,8,38
55000,0,9,39
56000,0,9,39
57000,0,9,40
58000,0,9,40
59000,0,10,40
60000,0,10,41
61000,0,10,41
62000,0,11,42
63000,0,11,43
64000,0,11,44
65000,0,11,44
66000,0,11,45
67000,0,11,45
68000,0,12,45
69000,0,12,47
70000,0,12,47
71000,0,12,47
72000,0,12,47
73000,0,12,47
74000,0,12,47
75000,0,12,47
76000,0,13,48
77000,0,13,48
78000,0,13,48
79000,0,13,50
80000,0,14,51
81000,0,15,53
82000,0,15,53
83000,0,15,54
84000,0,15,54
85000,0,15,55
86000,0,15,55
87000,0,15,55
88000,0,15,55
89000,0,15,55
90000,0,15,55
91000,0,15,57
92000,0,16,58
93000,0,16,58
94000,0,16,58
95000,0,16,58
96000,0,16,59
97000,0,16,59
98000,0,17,59
99000,0,17,60
100000,0,17,60
101000,0,18,60
102000,0,18,61
103000,0,18,61
104000,0,18,61
105000,0,18,61
106000,0,19,61
107000,0,19,61
108000,0,19,61
109000,0,19,62
110000,0,19,63
111000,0,19,63
112000,0,19,63
113000,0,20,63
114000,0,20,63
115000,0,20,63
116000,0,20,64
117000,0,21,64
118000,0,21,64
119000,0,22,66
120000,0,22,67
121000,0,22,69
122000,0,22,69
123000,0,22,70
124000,0,22,71
125000,0,22,71
126000,0,23,72
127000,0,23,72
128000,0,23,73
129000,0,23,73
130000,0,23,73
131000,0,23,73
132000,0,23,73
133000,0,24,74
134000,0,24,74
135000,0,24,74
136000,0,24,75
137000,0,25,76
138000,0,26,77
139000,0,26,78
140000,0,26,78
141000,0,26,80
142000,0,26,80
143000,0,26,81
144000,0,26,81
145000,0,27,81
146000,0,27,82
147000,0,27,82
148000,0,27,84
149000,0,27,84
150000,0,27,85
151000,0,27,85
152000,0,27,85
153000,0,27,85
154000,0,28,85
155000,0,30,87
156000,0,30,87
157000,0,30,87
158000,0,30,87
159000,0,30,88
160000,0,30,91
161000,0,30,91
162000,0,30,91
163000,0,30,91
164000,0,31,93
165000,0,31,93
166000,0,31,93
167000,0,31,93
168000,0,31,93
169000,0,31,93
170000,0,31,93
171000,0,31,94
172000,0,31,94
173000,0,31,94
174000,0,32,94
175000,0,32,94
176000,0,33,94
177000,0,33,94
178000,0,33,94
179000,0,34,95
180000,0,34,96
181000,0,34,96
182000,0,34,96
183000,0,34,97
184000,0,34,97
185000,0,35,100
186000,0,35,101
187000,0,35,101
188000,0,35,102
189000,0,35,103
190000,0,35,103
191000,0,35,104
192000,0,35,104
193000,0,35,104
194000,0,35,104
195000,0,36,105
196000,0,36,105
197000,0,36,105
198000,0,36,105
199000,0,37,105
200000,0,38,105
201000,0,38,106
202000,0,38,106
203000,0,38,106
204000,0,38,106
205000,0,38,106
206000,0,38,106
207000,0,38,106
208000,0,38,106
209000,0,38,106
210000,0,39,107
211000,0,39,107
212000,0,40,109
213000,0,40,110
214000,0,40,111
215000,0,40,111
216000,0,40,111
217000,0,40,112
218000,0,41,112
219000,0,41,112
220000,0,41,114
221000,0,41,114
222000,0,41,115
223000,0,42,117
224000,0,42,118
225000,0,42,121
226000,0,42,122
227000,0,42,124
228000,0,42,126
229000,0,42,126
230000,0,42,126
231000,0,42,127
232000,0,44,128
233000,0,44,130
234000,0,44,131
235000,0,44,133
236000,0,44,133
237000,0,44,135
238000,0,44,135
239000,0,44,136
240000,0,44,136
241000,0,44,138
242000,0,45,138
243000,0,45,138
244000,0,45,138
245000,0,45,139
246000,0,45,139
247000,0,45,139
248000,0,45,140
249000,0,45,140
250000,0,45,142
251000,0,45,142
252000,0,45,142
253000,0,45,143
254000,0,46,143
255000,0,46,145
256000,0,47,145
257000,0,47,147
258000,0,47,149
259000,0,47,150
260000,0,48,150
261000,0,48,152
262000,0,48,152
263000,0,49,153
264000,0,49,153
265000,0,49,153
266000,0,49,154
267000,0,49,154
268000,0,49,154
269000,0,49,155
270000,0,49,155
271000,0,49,155
272000,0,49,155
273000,0,49,155
