# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,0,0,0
5000,0,0,0
6000,0,0,1
7000,0,0,1
8000,0,0,2
9000,0,0,2
10000,0,0,2
11000,0,0,3
12000,0,0,3
13000,0,0,4
14000,0,0,5
15000,0,0,5
16000,0,0,6
17000,0,0,7
18000,0,0,7
19000,0,0,8
20000,0,0,9
21000,0,0,9
22000,0,0,11
23000,0,1,13
24000,0,1,13
25000,0,1,13
26000,0,1,14
27000,0,1,15
28000,0,2,16
29000,0,2,19
30000,0,2,20
31000,0,2,20
32000,0,2,21
33000,0,2,22
34000,0,2,22
35000,0,2,24
36000,0,2,26
37000,0,2,26
38000,0,2,27
39000,0,2,27
40000,0,3,30
41000,0,3,32
42000,0,3,32
43000,0,3,34
44000,0,3,36
45000,0,3,37
46000,0,3,37
47000,0,3,38
48000,0,3,39
49000,0,3,39
50000,0,4,40
51000,0,4,41
52000,0,4,41
53000,0,4,41
54000,0,4,42
55000,0,4,43
56000,0,4,46
57000,0,4,46
58000,0,4,48
59000,0,4,48
60000,0,4,49
61000,0,5,51
62000,0,5,53
63000,0,6,57
64000,0,6,57
65000,0,6,58
66000,0,6,60
67000,0,6,61
68000,0,6,62
69000,0,6,63
70000,0,6,64
71000,0,7,65
72000,0,7,66
73000,0,7,66
74000,0,7,66
75000,0,7,68
76000,0,7,70
77000,0,7,70
78000,0,7,71
79000,0,7,71
80000,0,8,72
81000,0,8,76
82000,0,8,77
83000,0,8,78
84000,0,8,79
85000,0,8,79
86000,0,8,79
87000,0,8,79
88000,0,8,79
89000,0,8,80
90000,0,8,82
91000,0,8,82
92000,0,9,82
93000,0,9,83
94000,0,9,83
95000,0,9,85
96000,0,9,86
97000,0,9,86
98000,0,9,87
99000,0,9,87
100000,0,9,87
101000,0,9,88
102000,0,9,90
103000,0,9,91
104000,0,9,91
105000,0,9,92
106000,0,9,93
107000,0,9,94
108000,0,9,95
109000,0,9,96
110000,0,9,97
111000,0,9,97
112000,0,9,98
113000,0,9,100
114000,0,9,100
115000,0,9,102
116000,0,10,103
117000,0,10,105
118000,0,10,107
119000,0,10,107
120000,0,10,108
121000,0,10,110
122000,0,10,110
123000,0,11,110
124000,0,11,113
125000,0,11,115
126000,0,11,116
127000,0,11,116
128000,0,11,117
129000,0,11,118
130000,0,11,118
131000,0,12,119
132000,0,12,122
133000,0,12,123
134000,0,12,124
135000,0,12,124
136000,0,12,125
137000,0,12,127
138000,0,12,127
139000,0,12,128
140000,0,12,129
141000,0,12,129
142000,0,12,129
143000,0,12,130
144000,0,12,130
145000,0,12,131
146000,0,13,132
147000,0,13,133
148000,0,13,134
149000,0,13,134
150000,0,13,135
151000,0,13,136
152000,0,13,136
153000,0,13,136
154000,0,13,139
155000,0,13,140
156000,0,13,140
157000,0,13,141
158000,0,13,143
159000,0,14,143
160000,0,14,143
161000,0,14,145
162000,0,14,145
163000,0,14,145
164000,0,14,147
165000,0,14,148
166000,0,14,149
167000,0,14,151
168000,0,14,151
169000,0,14,153
170000,0,14,153
171000,0,14,153
172000,0,14,156
173000,0,14,158
174000,0,14,159
175000,0,14,160
176000,0,14,162
177000,0,14,163
178000,0,15,163
179000,0,15,166
180000,0,15,167
181000,0,15,167
182000,0,15,168
183000,0,15,168
184000,0,15,168
185000,0,15,170
186000,0,15,170
187000,0,15,170
188000,0,15,171
189000,0,15,171
190000,0,15,172
191000,0,15,172
192000,0,16,174
193000,0,16,175
194000,0,16,176
195000,0,16,176
196000,0,16,177
197000,0,16,179
198000,0,16,182
199000,0,16,182
200000,0,16,183
201000,0,16,183
202000,0,16,185
203000,0,16,187
204000,0,16,188
205000,0,16,189
206000,0,16,190
207000,0,16,192
208000,0,16,193
209000,0,16,193
210000,0,16,194
211000,0,16,194
212000,0,16,194
213000,0,16,194
214000,0,16,194
215000,0,16,195
216000,0,17,196
217000,0,17,196
218000,0,17,196
219000,0,17,197
220000,0,17,197
221000,0,17,199
222000,0,17,199
223000,0,17,199
224000,0,17,201
225000,0,17,202
226000,0,17,203
227000,0,17,203
228000,0,17,204
229000,0,17,206
230000,0,17,207
231000,0,17,208
232000,0,17,210
233000,0,17,212
234000,0,17,213
235000,0,18,214
236000,0,18,215
237000,0,19,216
238000,0,19,216
239000,0,19,216
240000,0,19,216
241000,0,19,217
242000,0,19,217
243000,0,19,218
244000,0,19,218
245000,0,19,219
246000,0,19,221
247000,0,19,224
248000,0,19,224
249000,0,19,225
250000,0,19,225
251000,0,19,226
252000,0,19,227
253000,0,19,227
254000,0,19,229
255000,0,20,230
256000,0,20,230
257000,0,21,231
258000,0,21,231
259000,0,21,234
260000,0,22,235
261000,0,22,235
262000,0,22,236
263000,0,22,238
264000,0,22,239
265000,0,22,239
266000,0,22,241
267000,0,22,242
268000,0,22,243
269000,0,22,244
270000,0,22,246
271000,0,22,246
272000,0,22,247
273000,0,22,247
