# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,1,0,0
3000,1,0,0
4000,3,0,0
5000,5,0,0
6000,7,0,0
7000,10,0,0
8000,13,0,0
9000,13,0,0
10000,16,0,0
11000,17,0,0
12000,20,0,0
13000,21,0,0
14000,21,0,0
15000,23,0,0
16000,25,0,0
17000,25,0,0
18000,28,0,0
19000,31,0,0
20000,34,0,0
21000,35,0,0
22000,36,0,0
23000,39,0,0
24000,42,0,0
25000,45,0,0
26000,47,0,0
27000,49,0,0
28000,52,0,0
29000,54,0,0
30000,56,0,0
31000,57,0,0
32000,60,0,0
33000,63,0,0
34000,65,0,0
35000,66,0,0
36000,68,0,0
37000,70,0,0
38000,72,0,0
39000,75,0,0
40000,76,0,0
41000,78,0,0
42000,79,0,0
43000,83,0,0
44000,85,0,0
45000,86,0,0
46000,88,0,0
47000,88,0,0
48000,91,0,0
49000,91,0,0
50000,91,0,0
51000,95,0,0
52000,97,0,0
53000,97,0,0
54000,103,0,0
55000,104,0,0
56000,105,0,0
57000,107,0,0
58000,108,0,0
59000,112,0,0
60000,114,0,0
61000,117,0,0
62000,119,0,0
63000,121,0,0
64000,122,0,0
65000,122,0,0
66000,122,0,0
67000,126,0,0
68000,127,0,0
69000,131,0,0
70000,133,0,0
71000,137,0,0
72000,138,0,0
73000,141,0,0
74000,144,0,0
75000,147,0,0
76000,151,0,0
77000,153,0,0
78000,153,0,0
79000,154,0,0
80000,154,0,0
81000,157,0,0
82000,160,0,0
83000,161,0,0
84000,163,0,0
85000,163,0,0
86000,166,0,0
87000,167,0,0
88000,167,0,0
89000,167,0,0
90000,168,0,0
91000,169,0,0
92000,171,0,0
93000,174,0,0
94000,174,0,0
95000,176,0,0
96000,180,0,0
97000,182,0,0
98000,183,0,0
99000,187,0,0
100000,191,0,0
101000,192,0,0
102000,193,0,0
103000,194,0,0
104000,195,0,0
105000,198,0,0
106000,199,0,0
107000,202,0,0
108000,203,0,0
109000,206,0,0
110000,209,0,0
111000,210,0,0
112000,214,0,0
113000,214,0,0
114000,216,0,0
115000,219,0,0
116000,222,0,0
117000,222,0,0
118000,230,0,0
119000,231,0,0
120000,233,0,0
121000,234,0,0
122000,235,0,0
123000,237,0,0
124000,240,0,0
125000,243,0,0
126000,244,0,0
127000,248,0,0
128000,249,0,0
129000,251,0,0
130000,254,0,0
131000,257,0,0
132000,260,0,0
133000,262,0,0
134000,264,0,0
135000,264,0,0
136000,264,0,0
137000,268,0,0
138000,271,0,0
139000,275,0,0
140000,276,0,0
141000,279,0,0
142000,281,0,0
143000,285,0,0
144000,285,0,0
145000,287,0,0
146000,289,0,0
147000,291,0,0
148000,292,0,0
149000,294,0,0
150000,297,0,0
151000,299,0,0
152000,301,0,0
153000,304,0,0
154000,305,0,0
155000,307,0,0
156000,308,0,0
157000,310,0,0
158000,312,0,0
159000,313,0,0
160000,313,0,0
161000,316,0,0
162000,320,0,0
163000,322,0,0
164000,322,0,0
165000,324,0,0
166000,326,0,0
167000,329,0,0
168000,330,0,0
169000,331,0,0
170000,333,0,0
171000,336,0,0
172000,336,0,0
173000,339,0,0
174000,340,0,0
175000,343,0,0
176000,343,0,0
177000,346,0,0
178000,348,0,0
179000,350,0,0
180000,352,0,0
181000,353,0,0
182000,354,0,0
183000,356,0,0
184000,359,0,0
185000,362,0,0
186000,362,0,0
187000,364,0,0
188000,366,0,0
189000,369,0,0
190000,369,0,0
191000,371,0,0
192000,374,0,0
193000,374,0,0
194000,376,0,0
195000,378,0,0
196000,380,0,0
197000,382,0,0
198000,382,0,0
199000,385,0,0
200000,387,0,0
201000,389,0,0
202000,390,0,0
203000,391,0,0
204000,394,0,0
205000,394,0,0
206000,397,0,0
207000,399,0,0
208000,402,0,0
209000,404,0,0
210000,407,0,0
211000,409,0,0
212000,412,0,0
213000,415,0,0
214000,417,0,0
215000,419,0,0
216000,422,0,0
217000,422,0,0
218000,423,0,0
219000,425,0,0
220000,427,0,0
221000,430,0,0
222000,432,0,0
223000,433,0,0
224000,439,0,0
225000,442,0,0
226000,443,0,0
227000,445,0,0
228000,449,0,0
229000,452,0,0
230000,452,0,0
231000,453,0,0
232000,454,0,0
233000,457,0,0
234000,458,0,0
235000,461,0,0
236000,464,0,0
237000,467,0,0
238000,468,0,0
239000,470,0,0
240000,472,0,0
241000,473,0,0
242000,474,0,0
243000,477,0,0
244000,479,0,0
245000,479,0,0
246000,479,0,0
247000,481,0,0
248000,482,0,0
249000,485,0,0
250000,487,0,0
251000,489,0,0
252000,493,0,0
253000,493,0,0
254000,495,0,0
255000,496,0,0
256000,497,0,0
257000,499,0,0
258000,501,0,0
259000,501,0,0
260000,502,0,0
261000,505,0,0
262000,506,0,0
263000,507,0,0
264000,510,0,0
265000,511,0,0
266000,513,0,0
267000,515,0,0
268000,517,0,0
269000,517,0,0
270000,518,0,0
271000,520,0,0
272000,524,0,0
273000,525,0,0
274000,529,0,0
275000,530,0,0
276000,531,0,0
277000,533,0,0
278000,533,0,0
279000,537,0,0
280000,539,0,0
281000,540,0,0
282000,541,0,0
283000,545,0,0
284000,545,0,0
285000,547,0,0
286000,550,0,0
287000,552,0,0
288000,554,0,0
289000,556,0,0
290000,562,0,0
291000,562,0,0
292000,563,0,0
293000,564,0,0
294000,570,0,0
