# clock,collected_food
1000,0,
2000,2,
3000,6,
4000,11,
5000,12,
6000,13,
7000,16,
8000,18,
9000,21,
10000,23,
11000,24,
12000,27,
13000,28,
14000,28,
15000,30,
16000,33,
17000,34,
18000,36,
19000,37,
20000,38,
21000,39,
22000,41,
23000,43,
24000,46,
25000,48,
26000,49,
27000,50,
28000,51,
29000,54,
30000,55,
31000,57,
32000,57,
33000,59,
34000,62,
35000,64,
36000,65,
37000,65,
38000,66,
39000,67,
40000,69,
41000,70,
42000,71,
43000,71,
44000,71,
45000,72,
46000,74,
47000,74,
48000,77,
49000,79,
50000,80,
51000,82,
52000,84,
53000,84,
54000,84,
55000,84,
56000,87,
57000,88,
58000,90,
59000,92,
60000,93,
61000,94,
62000,96,
63000,97,
64000,98,
65000,99,
66000,99,
67000,100,
68000,100,
69000,103,
70000,106,
71000,111,
72000,112,
73000,116,
74000,119,
75000,121,
76000,122,
77000,126,
78000,128,
79000,130,
80000,131,
81000,132,
82000,135,
83000,140,
84000,142,
85000,143,
86000,146,
87000,148,
88000,149,
89000,149,
90000,151,
91000,151,
92000,155,
93000,157,
94000,160,
95000,160,
96000,160,
97000,161,
98000,163,
99000,165,
100000,166,
