# clock,collected_food
1000,0,
2000,2,
3000,3,
4000,5,
5000,5,
6000,7,
7000,8,
8000,10,
9000,13,
10000,15,
11000,16,
12000,17,
13000,19,
14000,21,
15000,26,
16000,29,
17000,31,
18000,34,
19000,36,
20000,38,
21000,40,
22000,43,
23000,44,
24000,44,
25000,45,
26000,46,
27000,48,
28000,50,
29000,53,
30000,55,
31000,56,
32000,58,
33000,60,
34000,64,
35000,66,
36000,67,
37000,67,
38000,70,
39000,71,
40000,76,
41000,77,
42000,77,
43000,79,
44000,80,
45000,81,
46000,82,
47000,82,
48000,83,
49000,84,
50000,87,
51000,87,
52000,88,
53000,88,
54000,88,
55000,89,
56000,90,
57000,94,
58000,94,
59000,97,
60000,97,
61000,99,
62000,101,
63000,101,
64000,102,
65000,103,
66000,104,
67000,104,
68000,105,
69000,106,
70000,109,
71000,111,
72000,114,
73000,115,
74000,115,
75000,117,
76000,120,
77000,123,
78000,127,
79000,129,
80000,132,
81000,134,
82000,138,
83000,139,
84000,140,
85000,140,
86000,142,
87000,144,
88000,146,
89000,148,
90000,150,
91000,152,
92000,154,
93000,156,
94000,157,
95000,157,
96000,160,
97000,161,
98000,163,
99000,164,
100000,165,
