# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,0
3000,0,0,0
4000,0,0,2
5000,0,0,3
6000,0,0,5
7000,1,0,8
8000,2,1,9
9000,2,2,11
10000,2,2,11
11000,3,2,11
12000,3,2,13
13000,4,2,13
14000,4,3,13
15000,4,3,13
16000,5,4,16
17000,6,4,17
18000,6,4,18
19000,6,4,19
20000,7,4,21
21000,8,4,22
22000,9,4,24
23000,9,4,24
24000,9,4,24
25000,10,4,24
26000,10,4,25
27000,10,5,25
28000,10,6,25
29000,11,6,26
30000,11,6,28
31000,11,6,28
32000,11,6,28
33000,12,8,28
34000,12,10,28
35000,13,10,28
36000,13,10,29
37000,13,10,29
38000,13,10,29
39000,14,10,29
40000,14,10,29
41000,14,11,30
42000,15,11,32
43000,16,11,32
44000,16,12,33
45000,17,13,35
46000,18,13,38
47000,18,13,40
48000,18,14,40
49000,18,14,42
50000,18,15,44
51000,18,15,44
52000,19,15,44
53000,19,16,45
54000,19,16,45
55000,19,16,45
56000,19,16,47
57000,20,16,48
58000,20,16,51
59000,20,16,51
60000,20,17,51
61000,20,17,51
62000,20,17,52
63000,20,17,52
64000,20,17,52
65000,21,17,53
66000,21,17,53
67000,21,18,54
68000,21,19,56
69000,21,19,56
70000,21,20,56
71000,21,21,57
72000,21,22,58
73000,24,22,60
74000,24,22,62
75000,24,22,62
76000,24,22,63
77000,24,22,65
78000,25,22,65
79000,25,25,66
80000,25,25,67
81000,25,25,69
82000,25,25,69
83000,25,25,69
84000,25,25,69
85000,25,25,70
86000,25,26,70
87000,26,27,71
88000,26,28,72
89000,26,28,72
90000,27,28,72
91000,27,28,72
92000,27,30,73
93000,27,30,74
94000,28,30,76
95000,28,31,77
96000,28,32,77
97000,29,32,77
98000,29,32,78
99000,29,32,78
100000,30,32,79
