# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,2,0,1
4000,2,0,3
5000,2,1,4
6000,2,1,6
7000,2,1,6
8000,3,2,6
9000,3,3,6
10000,3,4,7
11000,3,4,9
12000,4,4,11
13000,4,4,11
14000,4,4,11
15000,4,4,15
16000,4,5,17
17000,5,6,17
18000,6,6,19
19000,6,7,22
20000,6,7,22
21000,6,7,22
22000,7,7,22
23000,7,7,23
24000,8,7,23
25000,8,7,24
26000,8,8,25
27000,8,8,26
28000,8,8,28
29000,8,8,29
30000,8,8,30
31000,9,8,31
32000,9,8,32
33000,9,8,33
34000,10,8,34
35000,10,8,38
36000,10,9,38
37000,10,9,40
38000,11,9,40
39000,11,9,42
40000,12,10,43
41000,12,10,45
42000,12,10,45
43000,12,10,45
44000,14,10,45
45000,14,10,46
46000,14,11,47
47000,14,12,48
48000,14,12,49
49000,15,12,49
50000,15,12,50
51000,17,12,52
52000,17,13,54
53000,17,13,55
54000,17,13,55
55000,18,13,56
56000,19,13,57
57000,19,13,57
58000,19,13,59
59000,19,14,60
60000,19,15,60
61000,19,15,62
62000,19,15,63
63000,19,16,63
64000,20,16,65
65000,20,17,65
66000,21,18,66
67000,21,18,68
68000,22,19,69
69000,22,19,72
70000,22,19,72
71000,22,20,73
72000,22,20,75
73000,22,20,75
74000,23,20,76
75000,23,20,77
76000,23,20,79
77000,23,21,80
78000,23,21,84
79000,23,21,85
80000,23,22,88
81000,24,23,89
82000,24,23,90
83000,24,23,91
84000,24,23,92
85000,25,23,93
86000,26,24,93
87000,26,24,93
88000,27,24,95
89000,27,24,97
90000,27,25,100
91000,27,26,101
92000,27,27,102
93000,27,27,103
94000,27,27,104
95000,27,27,106
96000,27,27,106
97000,27,29,108
98000,27,29,109
99000,27,29,109
100000,28,29,109
