# clock,collected_food
1000,0,
2000,1,
3000,3,
4000,3,
5000,4,
6000,6,
7000,6,
8000,7,
9000,7,
10000,7,
11000,7,
12000,8,
13000,8,
14000,9,
15000,10,
16000,11,
17000,12,
18000,13,
19000,14,
20000,14,
21000,15,
22000,16,
23000,16,
24000,16,
25000,16,
26000,17,
27000,18,
28000,18,
29000,19,
30000,19,
31000,21,
32000,21,
33000,23,
34000,23,
35000,24,
36000,24,
37000,26,
38000,26,
39000,26,
40000,26,
41000,26,
42000,26,
43000,26,
44000,26,
45000,26,
46000,27,
47000,28,
48000,28,
49000,29,
50000,29,
51000,30,
52000,31,
53000,31,
54000,31,
55000,31,
56000,33,
57000,35,
58000,37,
59000,38,
60000,40,
61000,40,
62000,41,
63000,41,
64000,42,
65000,43,
66000,44,
67000,45,
68000,45,
69000,46,
70000,46,
71000,47,
72000,48,
73000,49,
74000,49,
75000,49,
76000,49,
77000,51,
78000,52,
79000,52,
80000,53,
81000,53,
82000,54,
83000,54,
84000,56,
85000,57,
86000,57,
87000,57,
88000,57,
89000,57,
90000,57,
91000,57,
92000,57,
93000,58,
94000,59,
95000,59,
96000,59,
97000,59,
98000,59,
99000,61,
100000,63,
