# clock,collected_food
1000,0,
2000,0,
3000,1,
4000,2,
5000,3,
6000,5,
7000,5,
8000,7,
9000,8,
10000,9,
11000,11,
12000,13,
13000,15,
14000,16,
15000,17,
16000,19,
17000,21,
18000,22,
19000,23,
20000,26,
21000,26,
22000,28,
23000,29,
24000,31,
25000,35,
26000,36,
27000,38,
28000,41,
29000,43,
30000,44,
31000,47,
32000,50,
33000,51,
34000,54,
35000,57,
36000,58,
37000,61,
38000,62,
39000,65,
40000,66,
41000,68,
42000,70,
43000,70,
44000,71,
45000,73,
46000,75,
47000,77,
48000,79,
49000,81,
50000,82,
51000,86,
52000,88,
53000,90,
54000,90,
55000,93,
56000,96,
57000,98,
58000,99,
59000,102,
60000,106,
61000,107,
62000,109,
63000,109,
64000,111,
65000,113,
66000,115,
67000,118,
68000,120,
69000,120,
70000,122,
71000,126,
72000,128,
73000,128,
74000,130,
75000,131,
76000,134,
77000,135,
78000,136,
79000,140,
80000,140,
81000,142,
82000,144,
83000,145,
84000,149,
85000,149,
86000,153,
87000,154,
88000,158,
89000,161,
90000,163,
91000,165,
92000,167,
93000,171,
94000,173,
95000,174,
96000,177,
97000,178,
98000,182,
99000,184,
100000,187,
