# clock,collected_food
1000,0,
2000,0,
3000,1,
4000,1,
5000,2,
6000,4,
7000,6,
8000,7,
9000,8,
10000,9,
11000,10,
12000,11,
13000,12,
14000,12,
15000,12,
16000,14,
17000,16,
18000,18,
19000,19,
20000,19,
21000,19,
22000,20,
23000,21,
24000,22,
25000,23,
26000,24,
27000,24,
28000,27,
29000,28,
30000,28,
31000,28,
32000,29,
33000,32,
34000,33,
35000,34,
36000,34,
37000,34,
38000,35,
39000,35,
40000,35,
41000,35,
42000,36,
43000,38,
44000,39,
45000,39,
46000,39,
47000,39,
48000,39,
49000,39,
50000,40,
51000,41,
52000,42,
53000,42,
54000,43,
55000,44,
56000,45,
57000,47,
58000,47,
59000,49,
60000,50,
61000,51,
62000,52,
63000,52,
64000,52,
65000,52,
66000,53,
67000,53,
68000,53,
69000,54,
70000,54,
71000,54,
72000,56,
73000,56,
74000,57,
75000,57,
76000,59,
77000,60,
78000,61,
79000,63,
80000,63,
81000,63,
82000,63,
83000,64,
84000,64,
85000,66,
86000,66,
87000,67,
88000,68,
89000,68,
90000,70,
91000,71,
92000,71,
93000,72,
94000,73,
95000,73,
96000,74,
97000,74,
98000,75,
99000,77,
100000,78,
