# clock,collected_food
1000,0,
2000,2,
3000,5,
4000,9,
5000,11,
6000,13,
7000,16,
8000,17,
9000,18,
10000,18,
11000,18,
12000,19,
13000,21,
14000,24,
15000,25,
16000,26,
17000,26,
18000,27,
19000,27,
20000,32,
21000,35,
22000,38,
23000,43,
24000,45,
25000,45,
26000,46,
27000,47,
28000,48,
29000,51,
30000,52,
31000,52,
32000,54,
33000,56,
34000,59,
35000,60,
36000,63,
37000,64,
38000,66,
39000,68,
40000,70,
41000,74,
42000,77,
43000,79,
44000,80,
45000,85,
46000,87,
47000,90,
48000,93,
49000,94,
50000,97,
51000,100,
52000,101,
53000,103,
54000,106,
55000,109,
56000,111,
57000,112,
58000,115,
59000,118,
60000,120,
61000,120,
62000,123,
63000,123,
64000,124,
65000,124,
66000,127,
67000,129,
68000,129,
69000,130,
70000,130,
71000,134,
72000,134,
73000,136,
74000,136,
75000,137,
76000,139,
77000,141,
78000,142,
79000,145,
80000,149,
81000,151,
82000,153,
83000,154,
84000,155,
85000,158,
86000,159,
87000,161,
88000,163,
89000,164,
90000,166,
91000,168,
92000,168,
93000,173,
94000,173,
95000,174,
96000,175,
97000,175,
98000,178,
99000,181,
100000,181,
