# clock,collected_food
1000,0,
2000,0,
3000,3,
4000,3,
5000,6,
6000,7,
7000,8,
8000,9,
9000,9,
10000,9,
11000,10,
12000,10,
13000,11,
14000,12,
15000,12,
16000,13,
17000,13,
18000,15,
19000,16,
20000,16,
21000,16,
22000,17,
23000,18,
24000,19,
25000,20,
26000,20,
27000,21,
28000,25,
29000,26,
30000,27,
31000,27,
32000,28,
33000,28,
34000,28,
35000,31,
36000,31,
37000,33,
38000,34,
39000,34,
40000,35,
41000,35,
42000,37,
43000,39,
44000,39,
45000,39,
46000,39,
47000,40,
48000,41,
49000,42,
50000,44,
51000,46,
52000,48,
53000,48,
54000,50,
55000,50,
56000,51,
57000,51,
58000,51,
59000,51,
60000,51,
61000,52,
62000,53,
63000,53,
64000,54,
65000,54,
66000,54,
67000,55,
68000,56,
69000,56,
70000,58,
71000,59,
72000,59,
73000,60,
74000,60,
75000,62,
76000,62,
77000,62,
78000,62,
79000,62,
80000,62,
81000,62,
82000,63,
83000,64,
84000,64,
85000,65,
86000,65,
87000,66,
88000,67,
89000,67,
90000,68,
91000,69,
92000,69,
93000,69,
94000,70,
95000,71,
96000,73,
97000,74,
98000,75,
99000,76,
100000,77,
