# clock,collected_food
1000,0,
2000,0,
3000,1,
4000,1,
5000,4,
6000,5,
7000,8,
8000,9,
9000,11,
10000,11,
11000,12,
12000,14,
13000,18,
14000,18,
15000,19,
16000,19,
17000,20,
18000,21,
19000,23,
20000,25,
21000,27,
22000,27,
23000,30,
24000,31,
25000,31,
26000,32,
27000,33,
28000,34,
29000,35,
30000,36,
31000,36,
32000,37,
33000,39,
34000,40,
35000,42,
36000,43,
37000,45,
38000,46,
39000,46,
40000,47,
41000,49,
42000,51,
43000,51,
44000,53,
45000,54,
46000,57,
47000,58,
48000,60,
49000,61,
50000,63,
51000,63,
52000,66,
53000,67,
54000,69,
55000,71,
56000,73,
57000,74,
58000,76,
59000,76,
60000,76,
61000,77,
62000,78,
63000,78,
64000,79,
65000,82,
66000,82,
67000,82,
68000,84,
69000,87,
70000,88,
71000,88,
72000,88,
73000,90,
74000,92,
75000,94,
76000,94,
77000,96,
78000,98,
79000,100,
80000,100,
81000,102,
82000,106,
83000,108,
84000,109,
85000,111,
86000,111,
87000,117,
88000,119,
89000,122,
90000,124,
91000,128,
92000,129,
93000,130,
94000,131,
95000,133,
96000,135,
97000,136,
98000,139,
99000,139,
100000,139,
