# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,2
3000,0,0,5
4000,0,1,6
5000,0,1,6
6000,0,1,8
7000,1,1,10
8000,2,2,13
9000,3,2,15
10000,5,3,19
11000,6,3,22
12000,7,3,24
13000,8,4,25
14000,10,5,28
15000,11,6,29
16000,12,6,31
17000,14,7,33
18000,14,8,37
19000,15,9,38
20000,15,9,41
21000,18,10,42
22000,19,10,46
23000,21,10,49
24000,22,12,50
25000,24,12,52
26000,27,13,53
27000,29,13,55
28000,30,13,57
29000,30,14,61
30000,31,15,63
31000,32,15,64
32000,33,15,66
33000,34,16,71
34000,34,19,74
35000,34,19,75
36000,35,19,76
37000,35,19,77
38000,35,21,79
39000,36,22,82
40000,37,22,84
41000,38,23,85
42000,40,23,87
43000,40,25,89
44000,40,25,91
45000,41,25,93
46000,41,25,95
47000,41,26,98
48000,42,27,100
49000,44,27,102
50000,46,28,103
51000,46,29,104
52000,47,30,104
53000,49,30,105
54000,51,30,105
55000,52,30,106
56000,54,32,107
57000,56,33,109
58000,57,33,112
59000,59,33,112
60000,59,33,115
61000,60,35,116
62000,61,36,120
63000,61,37,121
64000,62,37,123
65000,63,37,128
66000,63,38,130
67000,63,40,133
68000,63,40,135
69000,64,41,140
70000,64,41,141
71000,64,43,143
72000,65,43,145
73000,65,43,150
74000,66,45,152
75000,67,46,154
76000,68,47,157
77000,71,47,157
78000,71,47,161
79000,71,48,163
80000,74,49,164
81000,74,50,167
82000,75,50,170
83000,75,50,173
84000,76,51,175
85000,76,53,176
86000,77,53,177
87000,77,53,181
88000,77,53,184
89000,77,55,185
90000,79,55,187
91000,80,56,188
92000,82,56,189
93000,83,58,191
94000,84,59,193
95000,84,59,194
96000,86,59,196
97000,87,60,200
98000,87,60,203
99000,88,62,204
100000,89,62,205
