# clock,collected_food
1000,0,
2000,0,
3000,4,
4000,5,
5000,9,
6000,13,
7000,16,
8000,20,
9000,24,
10000,27,
11000,30,
12000,37,
13000,43,
14000,46,
15000,49,
16000,52,
17000,57,
18000,62,
19000,67,
20000,73,
21000,77,
22000,82,
23000,87,
24000,90,
25000,96,
26000,100,
27000,105,
28000,111,
29000,115,
30000,118,
31000,125,
32000,128,
33000,132,
34000,137,
35000,141,
36000,145,
37000,149,
38000,154,
39000,160,
40000,165,
41000,169,
42000,177,
43000,179,
44000,186,
45000,188,
46000,192,
47000,197,
48000,202,
49000,203,
50000,209,
51000,214,
52000,217,
53000,221,
54000,223,
55000,228,
56000,234,
57000,236,
58000,239,
59000,244,
60000,250,
61000,256,
62000,259,
63000,265,
64000,270,
65000,272,
66000,279,
67000,281,
68000,288,
69000,291,
70000,292,
71000,297,
72000,302,
73000,307,
74000,310,
75000,317,
76000,322,
77000,325,
78000,331,
79000,333,
80000,337,
81000,343,
82000,347,
83000,353,
84000,355,
85000,361,
86000,368,
87000,371,
88000,378,
89000,381,
90000,385,
91000,389,
92000,393,
93000,396,
94000,400,
95000,403,
96000,408,
97000,408,
98000,414,
99000,420,
100000,422,
