# clock,collected_food
1000,0,
2000,6,
3000,8,
4000,16,
5000,18,
6000,24,
7000,30,
8000,36,
9000,41,
10000,45,
11000,48,
12000,52,
13000,58,
14000,61,
15000,65,
16000,73,
17000,79,
18000,80,
19000,84,
20000,91,
21000,96,
22000,100,
23000,106,
24000,112,
25000,117,
26000,122,
27000,124,
28000,130,
29000,135,
30000,141,
31000,145,
32000,148,
33000,151,
34000,159,
35000,162,
36000,169,
37000,174,
38000,175,
39000,181,
40000,184,
41000,190,
42000,194,
43000,201,
44000,205,
45000,212,
46000,216,
47000,220,
48000,229,
49000,232,
50000,238,
51000,240,
52000,244,
53000,249,
54000,252,
55000,255,
56000,259,
57000,266,
58000,268,
59000,274,
60000,277,
61000,282,
62000,285,
63000,288,
64000,297,
65000,298,
66000,303,
67000,308,
68000,312,
69000,316,
70000,321,
71000,324,
72000,329,
73000,337,
74000,343,
75000,345,
76000,352,
77000,354,
78000,358,
79000,362,
80000,368,
81000,371,
82000,376,
83000,379,
84000,382,
85000,385,
86000,391,
87000,393,
88000,397,
89000,400,
90000,404,
91000,409,
92000,414,
93000,419,
94000,422,
95000,426,
96000,429,
97000,436,
98000,440,
99000,445,
100000,450,
