# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,2
3000,0,0,4
4000,1,0,8
5000,3,1,10
6000,4,3,15
7000,4,3,19
8000,5,4,21
9000,5,4,23
10000,6,5,25
11000,7,5,25
12000,9,5,28
13000,9,7,30
14000,9,7,33
15000,11,8,35
16000,12,8,36
17000,13,10,39
18000,14,10,44
19000,14,11,46
20000,15,11,49
21000,16,11,52
22000,16,13,56
23000,16,14,60
24000,18,14,63
25000,19,14,65
26000,20,14,68
27000,20,14,72
28000,20,15,78
29000,20,15,80
30000,21,15,84
31000,21,17,85
32000,22,18,87
33000,24,18,88
34000,25,18,91
35000,26,18,93
36000,28,19,95
37000,29,20,98
38000,29,21,101
39000,30,22,105
40000,32,22,106
41000,32,23,110
42000,32,23,112
43000,33,25,113
44000,33,25,116
45000,35,25,119
46000,35,25,121
47000,36,25,126
48000,38,26,127
49000,39,27,130
50000,40,27,133
51000,41,27,134
52000,41,27,137
53000,42,28,139
54000,42,29,142
55000,43,29,144
56000,43,29,147
57000,45,29,149
58000,45,31,152
59000,46,32,156
60000,46,32,157
61000,47,32,160
62000,47,33,163
63000,48,33,165
64000,50,33,167
65000,50,36,172
66000,52,36,175
67000,53,36,176
68000,54,36,177
69000,55,37,180
70000,57,39,185
71000,57,40,187
72000,58,40,189
73000,60,40,191
74000,60,40,196
75000,60,41,198
76000,62,41,201
77000,62,43,204
78000,62,44,205
79000,64,44,209
80000,64,45,211
81000,66,46,215
82000,68,47,217
83000,68,48,219
84000,70,48,223
85000,71,48,226
86000,71,49,228
87000,71,50,235
88000,72,51,237
89000,73,52,240
90000,74,52,244
91000,76,52,247
92000,76,53,249
93000,76,53,251
94000,78,53,252
95000,79,55,257
96000,79,55,261
97000,80,56,262
98000,82,56,265
99000,82,57,268
100000,85,58,271
