# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,2,0,1
3000,2,0,2
4000,3,0,3
5000,3,0,5
6000,3,0,7
7000,5,1,9
8000,6,1,9
9000,7,1,11
10000,8,1,13
11000,8,2,15
12000,9,3,15
13000,9,3,15
14000,10,3,17
15000,11,3,20
16000,12,3,23
17000,13,4,24
18000,14,5,24
19000,14,5,25
20000,17,5,26
21000,17,5,28
22000,17,6,30
23000,19,7,31
24000,20,7,32
25000,22,7,32
26000,24,7,34
27000,27,7,35
28000,28,7,38
29000,31,10,40
30000,31,11,40
31000,32,11,41
32000,33,11,43
33000,35,12,45
34000,36,14,46
35000,36,15,47
36000,38,15,47
37000,38,15,49
38000,39,16,51
39000,39,17,52
40000,40,17,52
41000,42,18,54
42000,43,18,55
43000,43,19,57
44000,44,20,60
45000,44,21,61
46000,45,21,64
47000,45,23,68
48000,47,24,68
49000,47,24,68
50000,48,25,70
51000,48,25,72
52000,48,27,73
53000,49,27,73
54000,49,27,74
55000,50,28,75
56000,51,29,76
57000,52,29,76
58000,53,29,79
59000,54,29,79
60000,56,30,82
61000,57,31,83
62000,57,31,84
63000,59,31,85
64000,60,31,88
65000,60,32,89
66000,61,34,90
67000,63,34,91
68000,65,34,92
69000,65,34,94
70000,66,34,95
71000,67,35,97
72000,67,37,99
73000,69,37,100
74000,70,37,101
75000,71,37,103
76000,71,39,105
77000,72,39,108
78000,73,40,110
79000,74,40,112
80000,75,41,116
81000,76,42,117
82000,78,43,118
83000,78,44,119
84000,79,44,122
85000,79,44,125
86000,80,47,126
87000,80,47,128
88000,80,47,131
89000,82,48,132
90000,82,49,133
91000,82,50,137
92000,83,50,138
93000,85,51,139
94000,85,51,139
95000,85,51,142
96000,86,53,143
97000,87,54,144
98000,87,54,145
99000,88,54,148
100000,89,57,151
