# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,3
3000,1,0,7
4000,2,1,8
5000,3,2,11
6000,4,2,14
7000,5,2,18
8000,6,2,19
9000,6,2,23
10000,7,5,25
11000,9,6,30
12000,10,6,32
13000,11,6,35
14000,12,7,35
15000,13,7,37
16000,14,9,38
17000,17,9,41
18000,17,10,43
19000,20,11,45
20000,20,11,46
21000,20,11,49
22000,22,12,53
23000,24,13,54
24000,25,13,56
25000,27,13,60
26000,28,14,61
27000,29,16,65
28000,29,16,68
29000,29,16,70
30000,30,17,72
31000,30,17,75
32000,32,18,76
33000,33,20,79
34000,33,20,82
35000,33,20,85
36000,34,20,86
37000,34,21,90
38000,35,22,90
39000,35,23,93
40000,37,23,95
41000,38,23,99
42000,39,23,103
43000,39,24,107
44000,41,25,109
45000,43,25,114
46000,43,25,117
47000,43,25,122
48000,43,25,125
49000,46,26,128
50000,47,27,132
51000,48,27,136
52000,49,27,138
53000,50,27,142
54000,50,27,145
55000,50,30,149
56000,51,31,152
57000,53,31,155
58000,53,32,158
59000,54,32,160
60000,55,33,163
61000,56,33,165
62000,56,34,168
63000,59,34,173
64000,59,35,176
65000,59,35,179
66000,60,35,181
67000,61,35,184
68000,62,36,188
69000,64,36,190
70000,64,38,191
71000,65,38,195
72000,65,39,199
73000,65,39,201
74000,67,40,205
75000,68,41,206
76000,70,41,210
77000,71,41,211
78000,72,43,217
79000,72,43,220
80000,75,43,224
81000,75,43,228
82000,75,43,230
83000,76,43,233
84000,77,44,236
85000,77,44,239
86000,78,44,242
87000,78,45,247
88000,78,46,250
89000,79,46,252
90000,80,46,254
91000,82,47,256
92000,83,49,260
93000,83,50,261
94000,83,50,262
95000,84,50,265
96000,86,50,267
97000,86,51,269
98000,86,52,272
99000,88,52,273
100000,88,53,275
