# clock,collected_food
1000,0,
2000,2,
3000,5,
4000,5,
5000,12,
6000,14,
7000,15,
8000,19,
9000,23,
10000,27,
11000,30,
12000,34,
13000,39,
14000,42,
15000,47,
16000,53,
17000,55,
18000,62,
19000,68,
20000,72,
21000,78,
22000,82,
23000,88,
24000,95,
25000,98,
26000,102,
27000,107,
28000,112,
29000,118,
30000,121,
31000,126,
32000,135,
33000,138,
34000,144,
35000,148,
36000,153,
37000,159,
38000,161,
39000,166,
40000,173,
41000,175,
42000,180,
43000,184,
44000,191,
45000,192,
46000,200,
47000,204,
48000,207,
49000,214,
50000,218,
51000,221,
52000,226,
53000,230,
54000,234,
55000,239,
56000,243,
57000,248,
58000,253,
59000,255,
60000,261,
61000,267,
62000,270,
63000,275,
64000,277,
65000,281,
66000,286,
67000,290,
68000,295,
69000,300,
70000,306,
71000,307,
72000,314,
73000,320,
74000,324,
75000,330,
76000,335,
77000,341,
78000,347,
79000,349,
80000,353,
81000,357,
82000,362,
83000,363,
84000,369,
85000,375,
86000,377,
87000,381,
88000,387,
89000,389,
90000,394,
91000,394,
92000,400,
93000,404,
94000,409,
95000,414,
96000,416,
97000,418,
98000,424,
99000,428,
100000,430,
