# clock,collected_food
1000,0,
2000,5,
3000,11,
4000,14,
5000,21,
6000,25,
7000,33,
8000,38,
9000,42,
10000,48,
11000,52,
12000,55,
13000,58,
14000,62,
15000,68,
16000,73,
17000,77,
18000,82,
19000,89,
20000,96,
21000,100,
22000,107,
23000,113,
24000,119,
25000,122,
26000,125,
27000,129,
28000,134,
29000,137,
30000,140,
31000,143,
32000,148,
33000,152,
34000,157,
35000,160,
36000,167,
37000,173,
38000,177,
39000,182,
40000,183,
41000,188,
42000,192,
43000,200,
44000,204,
45000,209,
46000,215,
47000,218,
48000,223,
49000,230,
50000,233,
51000,238,
52000,242,
53000,243,
54000,247,
55000,252,
56000,257,
57000,261,
58000,264,
59000,271,
60000,273,
61000,278,
62000,279,
63000,286,
64000,291,
65000,295,
66000,299,
67000,303,
68000,309,
69000,314,
70000,319,
71000,325,
72000,327,
73000,333,
74000,337,
75000,340,
76000,346,
77000,350,
78000,353,
79000,356,
80000,365,
81000,368,
82000,371,
83000,378,
84000,383,
85000,390,
86000,396,
87000,398,
88000,404,
89000,407,
90000,415,
91000,417,
92000,425,
93000,429,
94000,435,
95000,438,
96000,443,
97000,447,
98000,451,
99000,454,
100000,459,
