# clock,collected_food
1000,0,
2000,5,
3000,8,
4000,16,
5000,19,
6000,27,
7000,31,
8000,34,
9000,43,
10000,45,
11000,48,
12000,52,
13000,59,
14000,66,
15000,70,
16000,74,
17000,80,
18000,84,
19000,90,
20000,94,
21000,97,
22000,101,
23000,113,
24000,117,
25000,121,
26000,127,
27000,133,
28000,137,
29000,142,
30000,145,
31000,150,
32000,154,
33000,160,
34000,163,
35000,169,
36000,174,
37000,177,
38000,181,
39000,188,
40000,191,
41000,195,
42000,201,
43000,204,
44000,210,
45000,217,
46000,221,
47000,226,
48000,227,
49000,231,
50000,235,
51000,238,
52000,242,
53000,245,
54000,251,
55000,254,
56000,259,
57000,264,
58000,273,
59000,276,
60000,279,
61000,286,
62000,289,
63000,294,
64000,301,
65000,304,
66000,307,
67000,317,
68000,319,
69000,330,
70000,333,
71000,338,
72000,345,
73000,348,
74000,353,
75000,358,
76000,359,
77000,364,
78000,366,
79000,373,
80000,376,
81000,380,
82000,385,
83000,389,
84000,396,
85000,402,
86000,405,
87000,405,
88000,410,
89000,413,
90000,421,
91000,423,
92000,432,
93000,437,
94000,439,
95000,448,
96000,454,
97000,455,
98000,462,
99000,462,
100000,470,
