# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,0,0,1
3000,0,0,2
4000,1,1,5
5000,2,2,6
6000,3,3,9
7000,4,4,12
8000,5,5,14
9000,5,6,16
10000,6,6,19
11000,8,6,22
12000,9,6,25
13000,10,6,27
14000,11,6,30
15000,12,8,33
16000,13,8,35
17000,13,9,35
18000,14,10,39
19000,14,10,41
20000,14,10,45
21000,16,10,48
22000,17,11,52
23000,18,12,54
24000,18,13,56
25000,18,14,59
26000,18,14,61
27000,20,14,64
28000,21,15,69
29000,22,16,71
30000,23,16,73
31000,24,17,77
32000,25,17,79
33000,25,18,81
34000,26,18,86
35000,28,19,87
36000,31,20,91
37000,33,20,94
38000,34,20,98
39000,35,22,99
40000,37,23,102
41000,38,23,104
42000,41,23,105
43000,41,23,107
44000,43,24,109
45000,44,24,111
46000,45,26,112
47000,46,26,115
48000,46,27,118
49000,47,28,121
50000,47,28,123
51000,49,29,124
52000,50,30,127
53000,51,30,132
54000,51,30,135
55000,54,31,137
56000,54,32,140
57000,54,33,142
58000,57,34,144
59000,58,34,150
60000,59,34,153
61000,59,35,154
62000,59,35,157
63000,60,35,160
64000,61,36,162
65000,62,36,167
66000,63,38,170
67000,63,38,172
68000,65,38,176
69000,66,38,179
70000,67,39,179
71000,68,41,180
72000,70,41,181
73000,70,41,182
74000,71,41,185
75000,73,41,187
76000,74,42,190
77000,74,43,193
78000,78,45,195
79000,79,45,196
80000,80,45,198
81000,82,45,201
82000,84,46,202
83000,85,46,207
84000,86,48,208
85000,87,48,213
86000,88,49,215
87000,90,50,217
88000,92,50,220
89000,92,51,224
90000,92,51,226
91000,93,52,228
92000,94,52,229
93000,95,52,233
94000,96,53,237
95000,97,53,239
96000,99,53,240
97000,99,54,242
98000,100,54,245
99000,101,55,249
100000,103,56,250
