# clock,solitary,recruiter,recruitee
1000,0,0,0
2000,1,0,1
3000,1,0,3
4000,2,0,5
5000,2,1,7
6000,2,1,11
7000,3,1,12
8000,4,1,15
9000,5,3,17
10000,6,3,18
11000,7,4,20
12000,7,4,21
13000,8,5,25
14000,9,6,26
15000,9,6,27
16000,10,6,29
17000,11,6,33
18000,11,9,35
19000,12,9,36
20000,12,9,37
21000,12,9,39
22000,13,10,39
23000,13,12,41
24000,13,12,43
25000,13,13,44
26000,14,13,49
27000,15,13,50
28000,15,15,53
29000,16,15,53
30000,17,16,56
31000,17,16,58
32000,19,17,59
33000,19,19,61
34000,19,20,63
35000,21,20,63
36000,21,21,66
37000,21,21,69
38000,23,21,69
39000,23,23,72
40000,25,24,76
41000,26,24,77
42000,27,24,78
43000,27,24,79
44000,28,26,80
45000,29,26,83
46000,30,26,83
47000,31,27,84
48000,32,27,86
49000,34,28,87
50000,34,28,91
51000,35,29,91
52000,36,30,92
53000,36,31,93
54000,38,32,95
55000,40,32,96
56000,40,33,98
57000,42,35,100
58000,43,35,100
59000,45,35,101
60000,45,36,105
61000,49,36,105
62000,49,37,106
63000,50,37,107
64000,51,38,108
65000,53,40,108
66000,54,40,111
67000,55,41,112
68000,56,41,112
69000,57,42,114
70000,58,43,115
71000,58,43,116
72000,61,45,117
73000,62,45,117
74000,63,45,119
75000,66,47,119
76000,66,48,120
77000,68,48,121
78000,69,49,122
79000,69,50,124
80000,71,51,125
81000,72,52,126
82000,73,52,128
83000,74,53,128
84000,75,54,131
85000,76,55,133
86000,76,55,134
87000,78,56,136
88000,78,57,139
89000,79,57,139
90000,79,59,141
91000,82,60,142
92000,82,60,143
93000,83,60,144
94000,84,62,144
95000,86,63,147
96000,87,63,148
97000,88,63,148
98000,90,63,149
99000,92,63,150
100000,92,65,151
