# clock,collected_food
1000,0,
2000,5,
3000,9,
4000,15,
5000,19,
6000,24,
7000,30,
8000,36,
9000,44,
10000,46,
11000,49,
12000,52,
13000,57,
14000,63,
15000,67,
16000,75,
17000,78,
18000,84,
19000,89,
20000,92,
21000,96,
22000,101,
23000,107,
24000,112,
25000,114,
26000,121,
27000,127,
28000,129,
29000,135,
30000,142,
31000,145,
32000,145,
33000,152,
34000,157,
35000,161,
36000,164,
37000,169,
38000,175,
39000,177,
40000,185,
41000,186,
42000,196,
43000,198,
44000,202,
45000,206,
46000,213,
47000,220,
48000,224,
49000,230,
50000,233,
51000,239,
52000,242,
53000,249,
54000,255,
55000,262,
56000,267,
57000,269,
58000,274,
59000,280,
60000,282,
61000,287,
62000,290,
63000,294,
64000,300,
65000,306,
66000,309,
67000,316,
68000,320,
69000,324,
70000,330,
71000,333,
72000,336,
73000,343,
74000,350,
75000,352,
76000,361,
77000,365,
78000,369,
79000,377,
80000,380,
81000,386,
82000,392,
83000,397,
84000,400,
85000,402,
86000,410,
87000,413,
88000,418,
89000,424,
90000,427,
91000,433,
92000,437,
93000,439,
94000,443,
95000,449,
96000,451,
97000,457,
98000,459,
99000,462,
100000,470,
